Majority.protein.IDs	Gene.names	Razor.unique.peptides	lfq.hdlbp1.dox1	lfq.ctrl2.nodox2	lfq.hdlbp2.dox2	lfq.ctrl3.nodox3	lfq.hdlbp3.dox3	enrichment1	enrichment2	enrichment3	enriched.yes.no	mean_enrichment	mean_lfq
Q9Y243-2;Q9Y243	AKT3	1	0	0	7221700	0	0	NA	NA	NA	NA	NA	2407233.33333333
Q9BV86-2;Q9BV86	NTMT1	1	0	0	7160800	0	0	NA	NA	NA	NA	NA	2386933.33333333
P98082-2;P98082-3;P98082	DAB2	3	0	0	7123000	0	0	NA	NA	NA	NA	NA	2374333.33333333
Q8N1G4	LRRC47	2	7096000	0	0	0	0	NA	NA	NA	NA	NA	2365333.33333333
Q8TBC3;Q8TBC3-2	SHKBP1	2	0	0	0	0	7094500	NA	NA	NA	NA	NA	2364833.33333333
Q6NSI4	CXorf57	3	7077900	0	0	0	0	NA	NA	NA	NA	NA	2359300
Q8WZA9	IRGQ	2	0	0	7071600	0	0	NA	NA	NA	NA	NA	2357200
P51530-3;P51530;P51530-2;P51530-4	DNA2	2	7048100	0	0	0	0	NA	NA	NA	NA	NA	2349366.66666667
Q9Y575-2;Q9Y575;Q9Y575-3	ASB3	2	0	0	7043600	0	0	NA	NA	NA	NA	NA	2347866.66666667
Q96BW1-3;Q96BW1	UPRT	2	0	0	0	0	7024000	NA	NA	NA	NA	NA	2341333.33333333
P17010-2;P08048-2;P08048-3;P08048;P17010	ZFX;ZFY	2	0	0	0	0	7016000	NA	NA	NA	NA	NA	2338666.66666667
Q8NDW4;Q8N883;P17025-2;P17025;O94892;Q06732;Q14587-2;Q06730;Q06730-2;Q14587	ZNF248;ZNF614;ZNF182;ZNF432;ZNF33B;ZNF268;ZNF33A	2	0	0	7011500	0	0	NA	NA	NA	NA	NA	2337166.66666667
P55957-4;P55957;P55957-2	BID	1	6968300	0	0	0	0	NA	NA	NA	NA	NA	2322766.66666667
Q8IZQ5	SELH	1	0	0	0	0	6960700	NA	NA	NA	NA	NA	2320233.33333333
Q86SK9;Q86SK9-2	SCD5	2	0	0	6960200	0	0	NA	NA	NA	NA	NA	2320066.66666667
Q7L099;Q7L099-2;Q7L099-4;Q7L099-3	RUFY3	1	6938800	0	0	0	0	NA	NA	NA	NA	NA	2312933.33333333
Q9Y6Y0	IVNS1ABP	1	6937800	0	0	0	0	NA	NA	NA	NA	NA	2312600
Q86YD1-3;Q86YD1	PTOV1	1	0	0	6926400	0	0	NA	NA	NA	NA	NA	2308800
P58317	ZNF121	1	0	0	6925500	0	0	NA	NA	NA	NA	NA	2308500
O15235	MRPS12	2	0	0	0	0	6921900	NA	NA	NA	NA	NA	2307300
P52735-3;P52735-2;P52735	VAV2	2	6919800	0	0	0	0	NA	NA	NA	NA	NA	2306600
P55735;P55735-2	SEC13	2	6917300	0	0	0	0	NA	NA	NA	NA	NA	2305766.66666667
Q8ND82;Q6N043-4;Q6N043-3;Q6N043-2;Q6N043	ZNF280C;ZNF280D	2	6914100	0	0	0	0	NA	NA	NA	NA	NA	2304700
P36957	DLST	2	0	0	6877300	0	0	NA	NA	NA	NA	NA	2292433.33333333
O75380	NDUFS6	1	0	0	6871800	0	0	NA	NA	NA	NA	NA	2290600
Q5JTW2;Q5JTW2-3;Q5JTW2-2	CEP78	1	0	0	6863400	0	0	NA	NA	NA	NA	NA	2287800
O75915	ARL6IP5	1	0	0	0	0	6854300	NA	NA	NA	NA	NA	2284766.66666667
O15297	PPM1D	1	6844600	0	0	0	0	NA	NA	NA	NA	NA	2281533.33333333
Q5VXU9	C9orf84	1	6797700	0	0	0	0	NA	NA	NA	NA	NA	2265900
Q53FV1	ORMDL2	1	0	0	0	0	6702600	NA	NA	NA	NA	NA	2234200
P28070	PSMB4	2	0	0	6687800	0	0	NA	NA	NA	NA	NA	2229266.66666667
Q15149-7;Q15149-8;Q15149-9;Q15149-5;Q15149-4;Q15149-6;Q15149-3;Q15149-2;Q15149	PLEC	5	0	6112300	6666300	0	0	0	1.09063691245521	NA	NA	NA	2222100
Q8NEN9	PDZD8	4	6654400	0	0	0	0	NA	NA	NA	NA	NA	2218133.33333333
Q96EX3	WDR34	1	0	0	6646800	0	0	NA	NA	NA	NA	NA	2215600
Q9UPN4-3;Q9UPN4-2;Q9UPN4	CEP131	4	6645900	0	0	0	0	NA	NA	NA	NA	NA	2215300
Q5VIR6-4;Q5VIR6-2;Q5VIR6-3;Q5VIR6	VPS53	3	0	0	6641300	0	0	NA	NA	NA	NA	NA	2213766.66666667
Q9P2H3-2;Q9P2H3	IFT80	1	6630900	0	0	0	0	NA	NA	NA	NA	NA	2210300
Q9H201-2;Q9H201	EPN3	1	0	0	6629100	0	0	NA	NA	NA	NA	NA	2209700
Q5QJE6	DNTTIP2	1	0	0	6625500	0	0	NA	NA	NA	NA	NA	2208500
Q9UBW7	ZMYM2	2	6614100	0	0	0	0	NA	NA	NA	NA	NA	2204700
Q969X6-2;Q969X6	CIRH1A	3	0	0	6569000	0	0	NA	NA	NA	NA	NA	2189666.66666667
Q0VDG4-2;Q0VDG4	SCRN3	1	6557900	0	0	0	0	NA	NA	NA	NA	NA	2185966.66666667
Q9NXC5-2;Q9NXC5	MIOS	2	0	0	6526400	0	0	NA	NA	NA	NA	NA	2175466.66666667
Q6ZSJ8	C1orf122	1	6513700	0	0	0	0	NA	NA	NA	NA	NA	2171233.33333333
Q96M94	KLHL15	3	0	0	6499500	0	0	NA	NA	NA	NA	NA	2166500
Q66K14-2;Q66K14	TBC1D9B	2	6462400	0	0	0	0	NA	NA	NA	NA	NA	2154133.33333333
O60888-3;O60888;O60888-2	CUTA	2	0	0	0	0	6458200	NA	NA	NA	NA	NA	2152733.33333333
Q5TFE4	NT5DC1	2	0	0	6442600	0	0	NA	NA	NA	NA	NA	2147533.33333333
Q5VUJ6-2;Q5VUJ6	LRCH2	2	6413300	0	0	0	0	NA	NA	NA	NA	NA	2137766.66666667
Q86YT6	MIB1	1	0	0	0	0	6404600	NA	NA	NA	NA	NA	2134866.66666667
Q02833-3;Q02833-2;Q02833	RASSF7	2	0	0	6403000	0	0	NA	NA	NA	NA	NA	2134333.33333333
Q13867	BLMH	2	0	0	0	0	6396300	NA	NA	NA	NA	NA	2132100
Q9BW60-2;Q9BW60	ELOVL1	2	6372900	0	0	0	0	NA	NA	NA	NA	NA	2124300
Q8TF44	C2CD4C	2	0	0	6312800	0	0	NA	NA	NA	NA	NA	2104266.66666667
Q14244-3;Q14244-2;Q14244	MAP7	1	0	0	6261000	0	0	NA	NA	NA	NA	NA	2087000
Q5KSL6	DGKK	1	0	0	0	0	6167100	NA	NA	NA	NA	NA	2055700
P45984-3;P45984-2;P45984-4;P45984;P45984-5;P53779-2;P53779-3;P53779;P53779-4;P45983-3;P45983-2;P45983-4;P45983	MAPK9;MAPK10;MAPK8	4	0	0	6139900	0	0	NA	NA	NA	NA	NA	2046633.33333333
Q7L266	ASRGL1	1	0	0	0	0	6134200	NA	NA	NA	NA	NA	2044733.33333333
Q9NZC9	SMARCAL1	2	0	0	6134100	0	0	NA	NA	NA	NA	NA	2044700
Q8N0U8	VKORC1L1	1	0	0	6109000	0	0	NA	NA	NA	NA	NA	2036333.33333333
O95755-2;O95755	RAB36	1	0	0	6102600	0	0	NA	NA	NA	NA	NA	2034200
Q05086-2;Q05086-3;Q05086	UBE3A	2	6097700	0	0	0	0	NA	NA	NA	NA	NA	2032566.66666667
Q9NV70-2;Q9NV70	EXOC1	1	6060200	0	0	0	0	NA	NA	NA	NA	NA	2020066.66666667
Q6ZUT9;Q6ZUT9-2;Q6ZUT9-3;Q6ZUT9-4	DENND5B	2	0	0	6015900	0	0	NA	NA	NA	NA	NA	2005300
Q9Y496	KIF3A	3	0	0	6009800	0	0	NA	NA	NA	NA	NA	2003266.66666667
P46100-2;P46100-5;P46100-3;P46100-4;P46100	ATRX	3	0	0	5938900	0	0	NA	NA	NA	NA	NA	1979633.33333333
Q06323	PSME1	1	5936300	0	0	0	0	NA	NA	NA	NA	NA	1978766.66666667
Q5JPI3-2;Q5JPI3	C3orf38	2	0	0	5931500	0	0	NA	NA	NA	NA	NA	1977166.66666667
Q9HC38-2;Q9HC38;Q9HC38-3	GLOD4	2	0	0	0	0	5905700	NA	NA	NA	NA	NA	1968566.66666667
Q9NUQ9	FAM49B	1	0	0	0	0	5860200	NA	NA	NA	NA	NA	1953400
Q9NV66;Q9NV66-2;Q6NUM6	TYW1;TYW1B	2	0	0	0	0	5859700	NA	NA	NA	NA	NA	1953233.33333333
Q9NWU2	GID8	1	0	0	5853300	0	0	NA	NA	NA	NA	NA	1951100
Q9H6Q4-3;Q9H6Q4;Q9H6Q4-2	NARFL	2	0	0	5844700	0	0	NA	NA	NA	NA	NA	1948233.33333333
Q659A1	ICE2	3	0	0	5838600	0	0	NA	NA	NA	NA	NA	1946200
Q92889	ERCC4	1	0	0	5831600	0	0	NA	NA	NA	NA	NA	1943866.66666667
P30520	ADSS	2	5820000	0	0	0	0	NA	NA	NA	NA	NA	1940000
Q9BYD1	MRPL13	1	0	0	0	0	5803500	NA	NA	NA	NA	NA	1934500
Q14149	MORC3	4	0	0	5770800	0	0	NA	NA	NA	NA	NA	1923600
P35251-2;P35251	RFC1	3	0	0	0	0	5723000	NA	NA	NA	NA	NA	1907666.66666667
P82094;P82094-2	TMF1	1	0	0	5719900	0	0	NA	NA	NA	NA	NA	1906633.33333333
O43502	RAD51C	1	0	0	5719100	0	0	NA	NA	NA	NA	NA	1906366.66666667
O95602	POLR1A	2	0	0	5714800	0	0	NA	NA	NA	NA	NA	1904933.33333333
P31040	SDHA	1	0	0	5670000	0	0	NA	NA	NA	NA	NA	1890000
Q13889	GTF2H3	2	0	0	5656200	0	0	NA	NA	NA	NA	NA	1885400
O15460-2;O15460	P4HA2	1	0	0	5620500	0	0	NA	NA	NA	NA	NA	1873500
O75494-5;O75494-4;O75494-6;O75494-3;O75494-2;O75494	SRSF10	3	0	0	0	0	5599500	NA	NA	NA	NA	NA	1866500
O95149	SNUPN	2	0	0	5571200	0	0	NA	NA	NA	NA	NA	1857066.66666667
Q15006	EMC2	2	0	0	5562900	0	0	NA	NA	NA	NA	NA	1854300
Q8WWI1-3;Q8WWI1-4;Q8WWI1-2;Q8WWI1	LMO7	2	5544200	0	0	0	0	NA	NA	NA	NA	NA	1848066.66666667
P07305;P07305-2	H1F0	4	0	0	0	0	5491800	NA	NA	NA	NA	NA	1830600
Q7Z4W1	DCXR	1	0	0	5484200	0	0	NA	NA	NA	NA	NA	1828066.66666667
Q15005	SPCS2	2	5483000	0	0	0	0	NA	NA	NA	NA	NA	1827666.66666667
Q96CP2	FLYWCH2	2	0	0	5477200	0	0	NA	NA	NA	NA	NA	1825733.33333333
Q6NW34-2;Q6NW34	C3orf17	3	0	0	5463600	0	0	NA	NA	NA	NA	NA	1821200
P60953;P60953-1	CDC42	2	0	0	5460800	0	0	NA	NA	NA	NA	NA	1820266.66666667
O75970-3;O75970-2;O75970	MPDZ	3	5426500	0	0	0	0	NA	NA	NA	NA	NA	1808833.33333333
Q7Z6E9-4;Q7Z6E9-2;Q7Z6E9	RBBP6	2	0	0	5410700	0	0	NA	NA	NA	NA	NA	1803566.66666667
Q9H9J2	MRPL44	1	0	0	5403500	0	0	NA	NA	NA	NA	NA	1801166.66666667
Q5T011-5;Q5T011	SZT2	1	5364200	0	0	0	0	NA	NA	NA	NA	NA	1788066.66666667
Q13617;Q13617-2	CUL2	3	0	0	0	0	5350400	NA	NA	NA	NA	NA	1783466.66666667
Q9UNS1-2;Q9UNS1	TIMELESS	1	0	0	5336100	0	0	NA	NA	NA	NA	NA	1778700
O95453-2;O95453-3;O95453	PARN	3	5335700	0	0	0	0	NA	NA	NA	NA	NA	1778566.66666667
Q8N138-4;Q8N138	ORMDL3	1	0	0	0	0	5334200	NA	NA	NA	NA	NA	1778066.66666667
Q01850	CDR2	1	0	0	5332800	0	0	NA	NA	NA	NA	NA	1777600
Q9H4B0	OSGEPL1	1	0	0	0	0	5286000	NA	NA	NA	NA	NA	1762000
O75582-2;O75582	RPS6KA5	1	0	0	5266900	0	0	NA	NA	NA	NA	NA	1755633.33333333
Q9NRZ7-2;Q9NRZ7;Q9NRZ7-3	AGPAT3	2	5242700	0	0	0	0	NA	NA	NA	NA	NA	1747566.66666667
Q9C005	DPY30	1	0	0	5230600	0	0	NA	NA	NA	NA	NA	1743533.33333333
P63313	TMSB10	1	0	0	0	0	5221400	NA	NA	NA	NA	NA	1740466.66666667
P58005	SESN3	5	0	0	5212100	0	0	NA	NA	NA	NA	NA	1737366.66666667
Q8WVS4	WDR60	2	5208000	0	0	0	0	NA	NA	NA	NA	NA	1736000
P98194-2;P98194-4;P98194;P98194-3;P98194-8;P98194-5;P98194-6;P98194-7	ATP2C1	2	5188600	0	0	0	0	NA	NA	NA	NA	NA	1729533.33333333
Q14CM0	FRMPD4	1	5155600	0	0	0	0	NA	NA	NA	NA	NA	1718533.33333333
P46937-3;P46937-2;P46937;P46937-4	YAP1	2	0	0	0	0	5152000	NA	NA	NA	NA	NA	1717333.33333333
Q86X55-2;Q86X55-1;Q86X55	CARM1	1	0	0	0	0	5148900	NA	NA	NA	NA	NA	1716300
Q8IV48	ERI1	1	0	0	0	0	5141500	NA	NA	NA	NA	NA	1713833.33333333
Q8IXW5	RPAP2	1	0	0	5132900	0	0	NA	NA	NA	NA	NA	1710966.66666667
O75874	IDH1	4	0	0	0	0	5132500	NA	NA	NA	NA	NA	1710833.33333333
Q9BSB4	ATG101	2	0	0	5118800	0	0	NA	NA	NA	NA	NA	1706266.66666667
P52815	MRPL12	1	0	0	5099400	0	0	NA	NA	NA	NA	NA	1699800
Q9NSG2-3;Q9NSG2-2;Q9NSG2	C1orf112	2	0	0	5099400	0	0	NA	NA	NA	NA	NA	1699800
Q96HY6-2;Q96HY6	DDRGK1	1	0	0	5096000	0	0	NA	NA	NA	NA	NA	1698666.66666667
P82921	MRPS21	3	0	0	5070800	0	0	NA	NA	NA	NA	NA	1690266.66666667
Q96RY7	IFT140	4	0	0	5066700	0	0	NA	NA	NA	NA	NA	1688900
Q2VPB7	AP5B1	1	0	0	4982700	0	0	NA	NA	NA	NA	NA	1660900
Q7Z7A3	CTU1	1	0	0	0	0	4979700	NA	NA	NA	NA	NA	1659900
Q06190;Q06190-3;Q06190-2;Q9Y5P8	PPP2R3A;PPP2R3B	2	4969200	0	0	0	0	NA	NA	NA	NA	NA	1656400
A6NHR9-2;A6NHR9;A6NHR9-3	SMCHD1	5	0	0	4962800	0	0	NA	NA	NA	NA	NA	1654266.66666667
O75531	BANF1	1	0	0	4932900	0	0	NA	NA	NA	NA	NA	1644300
Q8TAP6-2;Q8TAP6;Q8TAP6-3	CEP76	2	0	0	4917900	0	0	NA	NA	NA	NA	NA	1639300
Q8IWQ3-3;Q8IWQ3-2;Q8IWQ3-4;Q8IWQ3;Q8IWQ3-5	BRSK2	2	0	0	0	0	4913900	NA	NA	NA	NA	NA	1637966.66666667
Q9NXV6	CDKN2AIP	4	0	0	4894700	0	0	NA	NA	NA	NA	NA	1631566.66666667
Q01433-3;Q01433-5;Q01433-2;Q01433-4;Q01433	AMPD2	2	0	0	4886200	0	0	NA	NA	NA	NA	NA	1628733.33333333
Q53SF7-4;Q53SF7-3;Q53SF7-2;Q53SF7	COBLL1	2	0	0	4886000	0	0	NA	NA	NA	NA	NA	1628666.66666667
Q14657	LAGE3	1	0	0	4870600	0	0	NA	NA	NA	NA	NA	1623533.33333333
Q5VTE6-2;Q5VTE6	ANGEL2	1	4866100	0	0	0	0	NA	NA	NA	NA	NA	1622033.33333333
P60468	SEC61B	1	0	0	0	0	4855900	NA	NA	NA	NA	NA	1618633.33333333
Q96PZ0	PUS7	2	0	0	0	0	4853900	NA	NA	NA	NA	NA	1617966.66666667
P61026	RAB10	1	0	0	4844300	0	0	NA	NA	NA	NA	NA	1614766.66666667
Q9HCJ0;Q9HCJ0-2	TNRC6C	2	0	0	4842500	0	0	NA	NA	NA	NA	NA	1614166.66666667
Q68DQ2	CRYBG3	3	4837200	0	0	0	0	NA	NA	NA	NA	NA	1612400
Q9UIY3	RWDD2A	2	0	0	4833600	0	0	NA	NA	NA	NA	NA	1611200
O60287	URB1	1	4777400	0	0	0	0	NA	NA	NA	NA	NA	1592466.66666667
Q13618-2;Q13618;Q13618-3	CUL3	3	0	0	0	0	4771100	NA	NA	NA	NA	NA	1590366.66666667
P54259	ATN1	4	0	0	0	0	4746200	NA	NA	NA	NA	NA	1582066.66666667
Q92882	OSTF1	1	0	0	4740000	0	0	NA	NA	NA	NA	NA	1580000
Q9Y5B6-4;Q9Y5B6-2;Q9Y5B6	PAXBP1	1	0	0	4733500	0	0	NA	NA	NA	NA	NA	1577833.33333333
Q9UL46	PSME2	1	0	0	4694800	0	0	NA	NA	NA	NA	NA	1564933.33333333
Q9H501	ESF1	1	0	0	4676100	0	0	NA	NA	NA	NA	NA	1558700
P15056	BRAF	2	0	0	4657600	0	0	NA	NA	NA	NA	NA	1552533.33333333
P56377	AP1S2	1	0	0	0	0	4639500	NA	NA	NA	NA	NA	1546500
Q9BXV9	C14orf142	2	0	0	4602800	0	0	NA	NA	NA	NA	NA	1534266.66666667
Q9H9T3;Q9H9T3-2	ELP3	3	4594000	0	0	0	0	NA	NA	NA	NA	NA	1531333.33333333
P12821-4;P12821-3;P12821-2;P12821	ACE	1	4582400	0	0	0	0	NA	NA	NA	NA	NA	1527466.66666667
Q86V85	GPR180	1	0	0	4579400	0	0	NA	NA	NA	NA	NA	1526466.66666667
Q9NPJ6	MED4	2	0	0	4573800	0	0	NA	NA	NA	NA	NA	1524600
O95819-4;O95819-2;O95819;O95819-5;O95819-3	MAP4K4	3	4538800	0	0	0	0	NA	NA	NA	NA	NA	1512933.33333333
P42684-4;P42684-7;P42684-10;P42684-5;P42684-2;P42684-6;P42684-3;P42684	ABL2	1	0	0	4524700	0	0	NA	NA	NA	NA	NA	1508233.33333333
O15047	SETD1A	2	0	0	4523100	0	0	NA	NA	NA	NA	NA	1507700
Q96H20-2;Q96H20	SNF8	1	0	0	0	0	4521100	NA	NA	NA	NA	NA	1507033.33333333
Q86YP4-2;Q86YP4	GATAD2A	3	0	0	4512800	0	0	NA	NA	NA	NA	NA	1504266.66666667
Q9NZJ4-2;Q9NZJ4	SACS	1	4512500	0	0	0	0	NA	NA	NA	NA	NA	1504166.66666667
A6NJ78	METTL15	1	0	0	4507800	0	0	NA	NA	NA	NA	NA	1502600
Q5VWN6-2;Q5VWN6	FAM208B	2	0	0	4493300	0	0	NA	NA	NA	NA	NA	1497766.66666667
P51809-3;P51809;P51809-2	VAMP7	1	0	0	0	0	4482500	NA	NA	NA	NA	NA	1494166.66666667
P52789	HK2	3	0	0	0	0	4471500	NA	NA	NA	NA	NA	1490500
Q7Z7K6;Q7Z7K6-3	CENPV	3	0	0	0	0	4465300	NA	NA	NA	NA	NA	1488433.33333333
Q9BTW9;Q9BTW9-4;Q9BTW9-5	TBCD	5	0	0	0	0	4456900	NA	NA	NA	NA	NA	1485633.33333333
Q68E01-3;Q68E01-2;Q68E01;Q68E01-4	INTS3	2	0	0	4438200	0	0	NA	NA	NA	NA	NA	1479400
Q5T5P2-4;Q5T5P2-8;Q5T5P2-6;Q5T5P2-2;Q5T5P2-7;Q5T5P2-3;Q5T5P2	KIAA1217	2	4396300	0	0	0	0	NA	NA	NA	NA	NA	1465433.33333333
A1L3X0	ELOVL7	1	4347000	0	0	0	0	NA	NA	NA	NA	NA	1449000
Q16625-5;Q16625-4;Q16625-2;Q16625-3;Q16625	OCLN	1	0	0	4322000	0	0	NA	NA	NA	NA	NA	1440666.66666667
O95391	SLU7	1	0	0	4284500	0	0	NA	NA	NA	NA	NA	1428166.66666667
Q9HA65	TBC1D17	1	0	0	4278400	0	0	NA	NA	NA	NA	NA	1426133.33333333
Q8NEZ3-2;Q8NEZ3	WDR19	2	0	0	4277400	0	0	NA	NA	NA	NA	NA	1425800
Q3MII6-2;Q3MII6	TBC1D25	1	0	0	4275800	0	0	NA	NA	NA	NA	NA	1425266.66666667
A1X283	SH3PXD2B	4	0	0	0	0	4264900	NA	NA	NA	NA	NA	1421633.33333333
P20618	PSMB1	2	0	0	0	0	4250900	NA	NA	NA	NA	NA	1416966.66666667
O43847;O43847-2	NRD1	3	0	0	0	0	4223300	NA	NA	NA	NA	NA	1407766.66666667
Q3KQZ1-3;Q3KQZ1-2;Q3KQZ1	SLC25A35	1	4216300	0	0	0	0	NA	NA	NA	NA	NA	1405433.33333333
O75844	ZMPSTE24	1	0	0	4214000	0	0	NA	NA	NA	NA	NA	1404666.66666667
Q9Y2G2;Q9Y2G2-4;Q9Y2G2-5	CARD8	3	0	0	4189200	0	0	NA	NA	NA	NA	NA	1396400
Q9NWX5-2;Q9NWX5	ASB6	1	0	0	4148300	0	0	NA	NA	NA	NA	NA	1382766.66666667
O95677-5;O95677-2;O95677-4;O95677	EYA4	2	0	0	0	0	4146700	NA	NA	NA	NA	NA	1382233.33333333
O15063	KIAA0355	3	4142400	0	0	0	0	NA	NA	NA	NA	NA	1380800
Q96MX6-2;Q96MX6	WDR92	2	4094400	0	0	0	0	NA	NA	NA	NA	NA	1364800
Q13555-10;Q13555-3;Q13555-5;Q13555-4;Q13555-7;Q13555-9;Q13555-2;Q13555-8;Q13555;Q13555-6;Q13554-7;Q13554-4;Q13554-6;Q13554-3;Q13554-8;Q13554-5;Q13554-2;Q13554	CAMK2G;CAMK2B	2	0	0	4078700	0	0	NA	NA	NA	NA	NA	1359566.66666667
O75116	ROCK2	1	4042000	0	0	0	0	NA	NA	NA	NA	NA	1347333.33333333
P61803	DAD1	1	0	0	0	0	4041900	NA	NA	NA	NA	NA	1347300
Q7Z6J0;Q7Z6J0-3	SH3RF1	2	0	0	4000300	0	0	NA	NA	NA	NA	NA	1333433.33333333
Q6PML9	SLC30A9	1	0	0	3990000	0	0	NA	NA	NA	NA	NA	1330000
Q9GZT4	SRR	1	3983500	0	0	0	0	NA	NA	NA	NA	NA	1327833.33333333
P51692;P42229	STAT5B;STAT5A	1	0	0	3973700	0	0	NA	NA	NA	NA	NA	1324566.66666667
P67812	SEC11A	3	3912000	0	0	0	0	NA	NA	NA	NA	NA	1304000
Q13573	SNW1	3	0	0	3884500	0	0	NA	NA	NA	NA	NA	1294833.33333333
O95670-2;O95670;O75348	ATP6V1G2;ATP6V1G1	1	0	0	0	0	3819600	NA	NA	NA	NA	NA	1273200
Q66K74	MAP1S	1	0	0	3815500	0	0	NA	NA	NA	NA	NA	1271833.33333333
Q7Z7H8;Q7Z7H8-2	MRPL10	1	0	0	3802300	0	0	NA	NA	NA	NA	NA	1267433.33333333
Q16659	MAPK6	2	3777500	0	0	0	0	NA	NA	NA	NA	NA	1259166.66666667
P17252	PRKCA	1	0	0	3773600	0	0	NA	NA	NA	NA	NA	1257866.66666667
Q9P2I0	CPSF2	3	0	0	3763700	0	0	NA	NA	NA	NA	NA	1254566.66666667
Q8TEA1	NSUN6	2	3754700	0	0	0	0	NA	NA	NA	NA	NA	1251566.66666667
Q9NX61-2;Q9NX61	TMEM161A	1	3739600	0	0	0	0	NA	NA	NA	NA	NA	1246533.33333333
Q2M2Z5-3;Q2M2Z5-4;Q2M2Z5	KIZ	5	0	0	0	0	3736400	NA	NA	NA	NA	NA	1245466.66666667
Q8WZ82	OVCA2	1	0	0	3728900	0	0	NA	NA	NA	NA	NA	1242966.66666667
Q5XPI4;Q5XPI4-2	RNF123	3	0	0	3671700	0	0	NA	NA	NA	NA	NA	1223900
Q96GY0	ZC2HC1A	1	0	0	0	0	3645100	NA	NA	NA	NA	NA	1215033.33333333
Q96L93-5;Q96L93-6;Q96L93-4;Q96L93;Q96L93-2	KIF16B	1	0	0	3625800	0	0	NA	NA	NA	NA	NA	1208600
Q8WUY1	THEM6	2	0	0	3592500	0	0	NA	NA	NA	NA	NA	1197500
Q9Y617-2;Q9Y617	PSAT1	2	0	0	0	0	3587300	NA	NA	NA	NA	NA	1195766.66666667
Q16890;Q16890-2	TPD52L1	2	0	0	3587200	0	0	NA	NA	NA	NA	NA	1195733.33333333
Q99622	C12orf57	1	0	0	0	0	3555700	NA	NA	NA	NA	NA	1185233.33333333
Q9BVL4	SELO	1	0	0	3542500	0	0	NA	NA	NA	NA	NA	1180833.33333333
Q96TA1-2;Q96TA1	FAM129B	2	0	0	3519200	0	0	NA	NA	NA	NA	NA	1173066.66666667
Q5PRF9	SAMD4B	1	0	0	3461100	0	0	NA	NA	NA	NA	NA	1153700
Q6P280-2;Q6P280	ZNF529	1	3453100	0	0	0	0	NA	NA	NA	NA	NA	1151033.33333333
P49842-4;P49842-3;P49842-2;P49842	STK19	1	0	0	3409200	0	0	NA	NA	NA	NA	NA	1136400
O14545	TRAFD1	1	0	0	3400400	0	0	NA	NA	NA	NA	NA	1133466.66666667
Q9NVX0;Q9NVX0-2;Q9NVX0-3	HAUS2	3	0	0	0	0	3389600	NA	NA	NA	NA	NA	1129866.66666667
Q9P253	VPS18	2	3341600	0	0	0	0	NA	NA	NA	NA	NA	1113866.66666667
Q9ULV3-5;Q9ULV3-3;Q9ULV3-4;Q9ULV3-2;Q9ULV3	CIZ1	2	0	0	0	0	3330300	NA	NA	NA	NA	NA	1110100
Q9NQY0	BIN3	1	0	0	3324700	0	0	NA	NA	NA	NA	NA	1108233.33333333
Q70EL1-9;Q70EL1-10;Q70EL1-8;Q70EL1-7;Q70EL1	USP54	1	0	0	3319900	0	0	NA	NA	NA	NA	NA	1106633.33333333
P24863	CCNC	1	0	0	3290100	0	0	NA	NA	NA	NA	NA	1096700
P18887	XRCC1	2	0	0	3285200	0	0	NA	NA	NA	NA	NA	1095066.66666667
O95104-2;O95104;Q9UPN6	SCAF4;SCAF8	1	0	0	3268100	0	0	NA	NA	NA	NA	NA	1089366.66666667
Q63HN8;Q63HN8-4	RNF213	3	3264500	0	0	0	0	NA	NA	NA	NA	NA	1088166.66666667
Q9Y287	ITM2B	1	0	0	3234800	0	0	NA	NA	NA	NA	NA	1078266.66666667
Q96SB8;Q96SB8-2	SMC6	3	3220800	0	0	0	0	NA	NA	NA	NA	NA	1073600
Q3KRA9-2;Q3KRA9-3;Q3KRA9	ALKBH6	2	0	0	0	0	3197300	NA	NA	NA	NA	NA	1065766.66666667
P22059	OSBP	2	0	0	0	0	3177400	NA	NA	NA	NA	NA	1059133.33333333
Q9Y2U8	LEMD3	1	0	0	3152400	0	0	NA	NA	NA	NA	NA	1050800
Q9HD15	SRA1	2	3125900	0	0	0	0	NA	NA	NA	NA	NA	1041966.66666667
P32780	GTF2H1	2	0	0	3119300	0	0	NA	NA	NA	NA	NA	1039766.66666667
P35869	AHR	1	0	0	3102300	0	0	NA	NA	NA	NA	NA	1034100
Q13190-3;Q13190-2;Q13190	STX5	2	0	0	3093400	0	0	NA	NA	NA	NA	NA	1031133.33333333
Q9Y3Y2-4;Q9Y3Y2;Q9Y3Y2-3	CHTOP	1	0	0	0	0	3044100	NA	NA	NA	NA	NA	1014700
Q9NUI1-3;Q9NUI1	DECR2	2	0	0	0	0	3014100	NA	NA	NA	NA	NA	1004700
Q9Y385	UBE2J1	2	0	0	0	0	2975000	NA	NA	NA	NA	NA	991666.666666667
Q15836;P63027	VAMP3;VAMP2	1	0	0	0	0	2885400	NA	NA	NA	NA	NA	961800
P49189	ALDH9A1	1	0	0	0	0	2883000	NA	NA	NA	NA	NA	961000
Q8WTS6	SETD7	2	0	0	0	0	2880500	NA	NA	NA	NA	NA	960166.666666667
Q01974	ROR2	2	2856900	0	0	0	0	NA	NA	NA	NA	NA	952300
