gene_id	Symbol	gene_biotype	localization	tpm_wt	log2FoldChange.mem.wt.vs.cyt.wt	padj.mem.wt.vs.cyt.wt
ENSG00000183929.6	DUSP5P1	pseudogene	cytosolic	1.11	0.544195365588103	0.686221413914495
ENSG00000183935.3	HTR7P1	pseudogene	NA	1.88	0.903342531859426	0.482264267316535
ENSG00000183941.8	HIST2H4A	protein_coding	cytosolic	26.94	0.223667979744789	0.501750466544959
ENSG00000183955.8	SETD8	protein_coding	cytosolic	53.755	-0.41891771584106	0.00221085034449064
ENSG00000183963.14	SMTN	protein_coding	cytosolic	45.035	-0.180251399805531	0.579869649728735
ENSG00000183978.7	COA3	protein_coding	cytosolic	133.715	-0.0899426570077417	0.722265119051109
ENSG00000184005.9	ST6GALNAC3	protein_coding	membrane	2.99	3.21128380914829	7.80823363452033e-25
ENSG00000184007.13	PTP4A2	protein_coding	cytosolic	188.725	-0.308105323442539	0.00864768331552662
ENSG00000184009.5	ACTG1	protein_coding	cytosolic	2289.9	-0.527268912792558	4.64410924991111e-06
ENSG00000184014.3	DENND5A	protein_coding	cytosolic	46.165	-0.106435988456928	0.676640219030572
ENSG00000184047.11	DIABLO	protein_coding	cytosolic	90.03	0.00169395520825044	0.998599188231667
ENSG00000184056.10	VPS33B	protein_coding	cytosolic	10.645	-0.709382224430978	0.0525141150945784
ENSG00000184058.8	TBX1	protein_coding	cytosolic	9.95	0.322840193231874	0.583118501932046
ENSG00000184060.6	ADAP2	protein_coding	cytosolic	9.855	-0.0520110048480751	0.935182123361413
ENSG00000184076.10	UQCR10	protein_coding	cytosolic	299.175	-0.0209634799265586	0.942267111389209
ENSG00000184083.7	FAM120C	protein_coding	cytosolic	6.57	-0.0887593796794519	0.86013246135048
ENSG00000184110.10	EIF3C	protein_coding	cytosolic	214.135	-1.13402536839224	4.65793265081165e-07
ENSG00000184117.7	NIPSNAP1	protein_coding	cytosolic	82.77	-0.330190071711871	0.190577487139165
ENSG00000184154.8	LRTOMT	protein_coding	cytosolic	5.5	0.24246222003673	0.682450883087461
ENSG00000184160.6	ADRA2C	protein_coding	NA	4.295	0.696827327379898	0.27381217201332
ENSG00000184162.10	NR2C2AP	protein_coding	cytosolic	29.735	-0.21944375709933	0.464218858607223
ENSG00000184164.10	CRELD2	protein_coding	membrane	18.525	3.0630371951123	3.45194996651689e-31
ENSG00000184178.11	SCFD2	protein_coding	cytosolic	6.695	-0.806131519120612	0.0117993283987467
ENSG00000184182.14	UBE2F	protein_coding	cytosolic	37.035	-0.26471649471409	0.152181986765313
ENSG00000184185.5	KCNJ12	protein_coding	NA	2.315	1.00845387669473	0.0704101966333779
ENSG00000184203.3	PPP1R2	protein_coding	cytosolic	31.595	-0.544832630312936	0.0015214730687284
ENSG00000184205.10	TSPYL2	protein_coding	cytosolic	43.7	-0.58172642481439	0.00410913403318438
ENSG00000184206.7	GOLGA6L4	protein_coding	cytosolic	2.885	-0.011376166799123	0.987369187530528
ENSG00000184207.8	PGP	protein_coding	cytosolic	19.51	0.333701649114868	0.163817399739029
ENSG00000184208.10	C22orf46	protein_coding	cytosolic	12.05	0.454709961323469	0.136431480073784
ENSG00000184209.14	SNRNP35	protein_coding	cytosolic	19.3	-0.456426721299205	0.133480839227491
ENSG00000184216.7	IRAK1	protein_coding	cytosolic	189.725	-0.406576455388092	0.138428926154977
ENSG00000184220.6	CMSS1	protein_coding	cytosolic	51.445	-0.255686107176508	0.0738958459891295
ENSG00000184221.8	OLIG1	protein_coding	cytosolic	1.66	0.539817126153394	0.718469331793905
ENSG00000184224.3	C11orf72	protein_coding	NA	2.275	0.653850299954225	0.176637218029547
ENSG00000184226.10	PCDH9	protein_coding	membrane	5.005	3.0581480781933	2.19095373869439e-36
ENSG00000184227.3	ACOT1	protein_coding	cytosolic	9.25	-0.330584322116404	0.534275427408676
ENSG00000184232.4	OAF	protein_coding	membrane	14.18	2.99132521854681	1.55962707642433e-33
ENSG00000184254.12	ALDH1A3	protein_coding	cytosolic	2.515	-0.646782988722413	0.598179935563177
ENSG00000184260.4	HIST2H2AC	protein_coding	NA	1.215	1.61020435210301	0.430620631668402
ENSG00000184271.11	POU6F1	protein_coding	cytosolic	3.73	0.178659509278815	0.813855114384608
ENSG00000184277.8	TM2D3	protein_coding	membrane	68.885	2.6113383720642	9.09878406053314e-50
ENSG00000184281.10	TSSC4	protein_coding	cytosolic	30.715	-0.437739521247744	0.0939261095238586
ENSG00000184304.10	PRKD1	protein_coding	cytosolic	4.41	-0.145104688037834	0.818019468361085
ENSG00000184305.10	CCSER1	protein_coding	cytosolic	1.68	-0.152633972745233	0.895202665423844
ENSG00000184307.9	ZDHHC23	protein_coding	membrane	5.985	2.32644347475868	1.37241896292785e-17
ENSG00000184319.11	AC002055.4	pseudogene	cytosolic	29.265	-0.062135536034098	0.850953422564012
ENSG00000184347.10	SLIT3	protein_coding	membrane	1.085	2.20848971825083	0.097438277539921
ENSG00000184348.2	HIST1H2AK	protein_coding	membrane	2.805	2.92381991929659	0.171435203978049
ENSG00000184349.8	EFNA5	protein_coding	membrane	6.705	2.0132658529646	8.85058942298853e-12
ENSG00000184368.11	MAP7D2	protein_coding	cytosolic	11.515	-0.133055193488687	0.744657790888515
ENSG00000184371.9	CSF1	protein_coding	membrane	2.52	2.10986946850649	3.31632248381256e-05
ENSG00000184378.2	ACTRT3	protein_coding	cytosolic	2.2	0.190313682693291	0.857185133517157
ENSG00000184381.14	PLA2G6	protein_coding	NA	12.995	0.59552519663884	0.280808629968378
ENSG00000184402.10	SS18L1	protein_coding	cytosolic	8.37	-0.207688512813946	0.485464630213128
ENSG00000184428.8	TOP1MT	protein_coding	cytosolic	26	-0.56243197326522	0.0201810508142654
ENSG00000184432.5	COPB2	protein_coding	cytosolic	54.425	-1.04211766044715	3.12167398159617e-11
ENSG00000184436.7	THAP7	protein_coding	cytosolic	57.87	0.0184218616196646	0.96147254897886
ENSG00000184445.7	KNTC1	protein_coding	cytosolic	23.395	-0.0760514209173258	0.795417894099379
ENSG00000184465.11	WDR27	protein_coding	NA	13.1	0.678736587502506	0.138672334357354
ENSG00000184470.15	TXNRD2	protein_coding	cytosolic	29.42	-0.883811489031032	4.1100891930864e-05
ENSG00000184481.12	FOXO4	protein_coding	cytosolic	14.31	-0.522815054627236	0.0478790249125907
ENSG00000184486.7	POU3F2	protein_coding	cytosolic	14.335	-0.180549122989532	0.560251263812064
ENSG00000184489.7	PTP4A3	protein_coding	cytosolic	5.135	0.00782785285594183	0.998745355419597
ENSG00000184500.10	PROS1	protein_coding	membrane	7.95	2.45555241033808	2.02751291893891e-20
ENSG00000184508.6	HDDC3	protein_coding	cytosolic	61.54	-0.274395308724032	0.367728657294782
ENSG00000184517.7	ZFP1	protein_coding	cytosolic	9.2	-0.192366316980615	0.470464116475729
ENSG00000184545.6	DUSP8	protein_coding	NA	2.04	0.557791324159444	0.583863834279545
ENSG00000184575.7	XPOT	protein_coding	cytosolic	75.72	-0.498505546833037	0.00187770088158256
ENSG00000184584.8	TMEM173	protein_coding	membrane	18.62	2.27692000923735	1.67473181837756e-17
ENSG00000184602.5	SNN	protein_coding	cytosolic	5.85	0.340888574004619	0.298610172139898
ENSG00000184613.6	NELL2	protein_coding	membrane	28.285	3.31474201223661	1.33415407214175e-82
ENSG00000184619.3	KRBA2	protein_coding	NA	1.235	1.36800539453334	0.0550956421298358
ENSG00000184634.11	MED12	protein_coding	cytosolic	11.59	-0.195416616034001	0.735637591903599
ENSG00000184640.13	SEPT9	protein_coding	cytosolic	35.49	-0.301856919401247	0.169026911862429
ENSG00000184661.9	CDCA2	protein_coding	cytosolic	11.815	-0.451690172540217	0.0280528738173219
ENSG00000184669.6	OR7E14P	pseudogene	cytosolic	3.26	0.0380257490485506	0.973191790508415
ENSG00000184675.5	AMER1	protein_coding	NA	3.305	0.902649146245402	0.0117979698105291
ENSG00000184677.12	ZBTB40	protein_coding	cytosolic	6.41	0.00752057184281555	0.988333581590638
ENSG00000184678.8	HIST2H2BE	protein_coding	cytosolic	2.63	0.36960584606069	0.680825615626968
ENSG00000184702.13	SEPT5	protein_coding	cytosolic	7.025	-0.145933099210428	0.896375285295722
ENSG00000184708.13	EIF4ENIF1	protein_coding	cytosolic	14.74	-0.594747096086087	0.0165724500017319
ENSG00000184731.5	FAM110C	protein_coding	cytosolic	1.405	0.294317631164188	0.75917383229394
ENSG00000184743.8	ATL3	protein_coding	cytosolic	1.2	0.0503248455190997	0.9497662296572
ENSG00000184752.8	NDUFA12	protein_coding	cytosolic	225.925	-0.211292794547103	0.228309602669522
ENSG00000184779.8	RPS17	protein_coding	cytosolic	1089.245	-0.823611441856251	3.47284885590764e-07
ENSG00000184785.4	SMIM10	protein_coding	cytosolic	10.685	-0.459633571776855	0.0278967481581493
ENSG00000184787.14	UBE2G2	protein_coding	cytosolic	112.155	-0.255258139263014	0.033927345889747
ENSG00000184792.11	OSBP2	protein_coding	NA	2.285	0.769945259628357	0.271546965682885
ENSG00000184828.5	ZBTB7C	protein_coding	cytosolic	2.955	0.135202607485757	0.893514779721617
ENSG00000184831.9	APOO	protein_coding	cytosolic	91.415	0.021657087969744	0.954996385474938
ENSG00000184840.7	TMED9	protein_coding	membrane	146	4.09640971712138	2.75362818121749e-137
ENSG00000184857.7	TMEM186	protein_coding	cytosolic	28.585	0.242466564031105	0.422356092673162
ENSG00000184863.6	RBM33	protein_coding	NA	24.3	0.713429909690873	0.000859000851907059
ENSG00000184867.9	ARMCX2	protein_coding	cytosolic	17.25	-0.484657349608748	0.229737568357377
ENSG00000184886.3	PIGW	protein_coding	NA	41.45	1.10688310490209	2.29477389188462e-08
ENSG00000184887.9	BTBD6	protein_coding	cytosolic	46.945	0.0647159106089417	0.847574381058571
ENSG00000184897.4	H1FX	protein_coding	cytosolic	78.77	0.187775098597416	0.4033950977867
ENSG00000184898.6	RBM43	protein_coding	cytosolic	1.41	-0.324648416381346	0.729615449351415
ENSG00000184900.11	SUMO3	protein_coding	cytosolic	52.51	0.00599145697076465	0.984793168042531
ENSG00000184903.5	IMMP2L	protein_coding	cytosolic	17	-0.18052029310271	0.747717243777622
ENSG00000184916.4	JAG2	protein_coding	membrane	27.08	2.37545599289062	2.27879241351224e-11
ENSG00000184922.9	FMNL1	protein_coding	cytosolic	2.915	0.533374887485875	0.564280225402592
ENSG00000184923.8	NUTM2A	protein_coding	cytosolic	2.145	-0.443837938457322	0.638979647026266
ENSG00000184924.5	PTRHD1	protein_coding	cytosolic	41.525	-0.193172602076953	0.568672667160086
ENSG00000184937.8	WT1	protein_coding	cytosolic	3.22	-0.597413224042847	0.295132242557583
ENSG00000184939.11	ZFP90	protein_coding	cytosolic	10.895	0.0948983212906864	0.846237199204523
ENSG00000184949.11	FAM227A	protein_coding	NA	1.235	1.44627702375436	0.000502924956703095
ENSG00000184967.2	NOC4L	protein_coding	cytosolic	25.105	0.0405792874784145	0.936673118346307
ENSG00000184979.9	USP18	protein_coding	cytosolic	18.485	-0.0859277924770076	0.790873331515884
ENSG00000184983.5	NDUFA6	protein_coding	cytosolic	62.54	-0.322726057535195	0.129663489461811
ENSG00000184986.6	TMEM121	protein_coding	membrane	7.375	3.62123027831956	1.3711142558101e-07
ENSG00000184990.8	SIVA1	protein_coding	NA	280.475	0.649323028202529	0.00177294572688884
ENSG00000184992.10	BRI3BP	protein_coding	membrane	44.775	2.6204299380388	1.40616452031443e-58
ENSG00000185000.5	DGAT1	protein_coding	membrane	17.825	3.28535168732343	1.93216168290386e-18
ENSG00000185002.5	RFX6	protein_coding	cytosolic	1.17	0.12100294083251	0.883065994352504
ENSG00000185008.13	ROBO2	protein_coding	membrane	3.59	2.68798519318315	3.17093347111558e-16
ENSG00000185009.8	AP3M1	protein_coding	cytosolic	45.395	-0.57016447439486	0.00104435509856859
ENSG00000185010.9	F8	protein_coding	cytosolic	2.635	-0.151617878027475	0.781789543671437
ENSG00000185015.3	CA13	protein_coding	cytosolic	3.005	-0.104096223382867	0.874155314534384
ENSG00000185019.12	UBOX5	protein_coding	cytosolic	3.565	-0.249928790373816	0.632843262228365
ENSG00000185024.11	BRF1	protein_coding	cytosolic	16.115	-0.183965217003494	0.598966191599923
ENSG00000185033.10	SEMA4B	protein_coding	membrane	5.16	4.53964267507365	1.77655864811574e-14
ENSG00000185043.6	CIB1	protein_coding	cytosolic	61.28	-0.0638665495353236	0.860259477660953
ENSG00000185044.10	RP11-435B5.4	lincRNA	cytosolic	1.65	0.217554588159612	0.876996657948943
ENSG00000185046.14	ANKS1B	protein_coding	NA	1.285	0.874388250590148	0.516766782286025
ENSG00000185049.8	NELFA	protein_coding	cytosolic	23.665	-0.0439091661938448	0.926874220859906
ENSG00000185065.6	AC000068.5	antisense	NA	1.08	0.767863440933383	0.533794443622282
ENSG00000185085.2	INTS5	protein_coding	cytosolic	8.4	0.37712617399264	0.486913948522064
ENSG00000185088.8	RPS27L	protein_coding	cytosolic	78.91	-0.318031019563953	0.120936433161707
ENSG00000185090.10	MANEAL	protein_coding	membrane	41.81	2.73518165175585	5.79375897696925e-53
ENSG00000185100.6	ADSSL1	protein_coding	cytosolic	2.685	-0.610116251178285	0.642309072816336
ENSG00000185104.15	FAF1	protein_coding	cytosolic	46.875	-0.250192829215031	0.215826294135394
ENSG00000185112.4	FAM43A	protein_coding	NA	1.28	0.854945339416041	0.312705445017052
ENSG00000185115.4	NDNL2	protein_coding	membrane	20.685	1.72516181919055	8.9018748592546e-22
ENSG00000185122.6	HSF1	protein_coding	cytosolic	30.33	0.165662954085096	0.58056250316482
ENSG00000185127.5	C6orf120	protein_coding	membrane	29.865	1.92056351921865	7.58097029160831e-37
ENSG00000185128.11	TBC1D3F	protein_coding	NA	3.255	0.71878489319023	0.346422624580268
ENSG00000185129.4	PURA	protein_coding	cytosolic	15.095	-0.266212079483194	0.326827057558691
ENSG00000185130.4	HIST1H2BL	protein_coding	cytosolic	1.575	-0.379786979923253	0.888571446311594
ENSG00000185133.9	INPP5J	protein_coding	cytosolic	3.525	-0.0565300885866271	0.957133589790504
ENSG00000185158.8	LRRC37B	protein_coding	cytosolic	7.97	0.166432438897908	0.736353962081553
ENSG00000185163.5	DDX51	protein_coding	cytosolic	13.065	-0.43860199954522	0.122382527943798
ENSG00000185164.10	NOMO2	protein_coding	membrane	52.255	2.7964874505724	4.44864460964954e-30
ENSG00000185187.8	SIGIRR	protein_coding	cytosolic	23.86	0.0846927806666968	0.906666930383684
ENSG00000185189.11	NRBP2	protein_coding	cytosolic	3.51	0.268687311751053	0.671386272252987
ENSG00000185201.12	IFITM2	protein_coding	NA	20.79	0.916201988336954	0.00682062304420214
ENSG00000185219.11	ZNF445	protein_coding	cytosolic	5.425	0.361040724949339	0.158076314927979
ENSG00000185220.7	PGBD2	protein_coding	NA	1.285	0.559562460363297	0.533704680188816
ENSG00000185222.7	WBP5	protein_coding	cytosolic	32.155	-0.818451055505736	0.00048938005865637
ENSG00000185236.7	RAB11B	protein_coding	cytosolic	36.965	-0.279550240318075	0.356809279717729
ENSG00000185238.8	PRMT3	protein_coding	cytosolic	23.355	-0.817487452809743	2.71391869496298e-07
ENSG00000185246.13	PRPF39	protein_coding	cytosolic	11.58	-0.357789618143259	0.0792734868840375
ENSG00000185250.11	PPIL6	protein_coding	cytosolic	2.575	-0.399936425138747	0.598059288507224
ENSG00000185252.13	ZNF74	protein_coding	cytosolic	14.175	0.00489472460838989	0.99347219055569
ENSG00000185262.7	UBALD2	protein_coding	cytosolic	13.265	0.174666368026037	0.721880414222249
ENSG00000185267.5	CDNF	protein_coding	NA	1.89	1.70545358759386	0.0677014334916138
ENSG00000185272.9	RBM11	protein_coding	cytosolic	4.15	-0.456158211730161	0.39288459001468
ENSG00000185278.10	ZBTB37	protein_coding	membrane	3.32	1.59051723003508	8.99214271709631e-17
ENSG00000185298.8	CCDC137	protein_coding	cytosolic	33.655	-0.57974900360504	0.000678880642355058
ENSG00000185305.6	ARL15	protein_coding	cytosolic	15.335	-0.502185396448591	0.0663035450707838
ENSG00000185324.17	CDK10	protein_coding	cytosolic	14.37	-0.133532181840783	0.829872949612105
ENSG00000185340.11	GAS2L1	protein_coding	cytosolic	1.645	0.253858356595118	0.870827898277738
ENSG00000185344.9	ATP6V0A2	protein_coding	membrane	15.055	2.65835055302128	6.22992822343494e-62
ENSG00000185347.13	C14orf80	protein_coding	cytosolic	21.25	-0.197521829149444	0.6294820447253
ENSG00000185352.7	HS6ST3	protein_coding	membrane	2.365	2.27186542279973	0.00100630766307001
ENSG00000185359.8	HGS	protein_coding	cytosolic	39.425	-0.396404295198096	0.0482324108427672
ENSG00000185361.4	TNFAIP8L1	protein_coding	cytosolic	2.055	0.179817103527238	0.873798419694263
ENSG00000185379.16	RAD51D	protein_coding	cytosolic	16.86	0.0579760034853999	0.907051775446953
ENSG00000185386.10	MAPK11	protein_coding	cytosolic	6.915	-0.159033039783256	0.788181279523188
ENSG00000185414.15	MRPL30	protein_coding	cytosolic	4.625	-0.88294745569537	0.0134839277577577
ENSG00000185418.11	TARSL2	protein_coding	cytosolic	10.8	-0.585793291031037	0.0177241260869031
ENSG00000185420.14	SMYD3	protein_coding	cytosolic	13.415	-0.594516699753811	0.09724503564891
ENSG00000185432.10	METTL7A	protein_coding	membrane	22.93	3.63821875385402	5.63072148681851e-49
ENSG00000185436.7	IFNLR1	protein_coding	membrane	6.065	1.64477208303548	2.11295051823699e-09
ENSG00000185437.9	SH3BGR	protein_coding	cytosolic	20.46	0.0132481029390183	0.985696658905336
ENSG00000185442.8	FAM174B	protein_coding	membrane	6.545	2.69793758802346	1.32978661294155e-10
ENSG00000185453.8	C19orf68	protein_coding	cytosolic	4.03	0.290399348611409	0.820356393781213
ENSG00000185475.4	TMEM179B	protein_coding	membrane	32.345	3.51027015218724	9.5983445046908e-49
ENSG00000185477.4	GPRIN3	protein_coding	NA	2.79	0.525016271623247	0.0384384670299222
ENSG00000185480.7	PARPBP	protein_coding	cytosolic	32.315	-0.270398122737142	0.0930765398735187
ENSG00000185482.3	STAC3	protein_coding	cytosolic	1.265	-0.321403937962733	0.872961441698093
ENSG00000185483.7	ROR1	protein_coding	membrane	3.64	3.41257135748987	7.95074546258203e-24
ENSG00000185485.10	SDHAP1	pseudogene	NA	9.345	0.628639118452659	0.220324412190194
ENSG00000185495.6	RP11-504P24.4	lincRNA	cytosolic	11.47	-1.96249987613845	0.00158989511021177
ENSG00000185499.12	MUC1	protein_coding	cytosolic	1.19	-0.473573101686216	0.883144239461648
ENSG00000185504.12	C17orf70	protein_coding	cytosolic	16.575	0.269265514367515	0.469057680024161
ENSG00000185513.10	L3MBTL1	protein_coding	NA	3.11	0.878888206657677	0.165523140981678
ENSG00000185515.10	BRCC3	protein_coding	cytosolic	17.44	-0.702821118306765	1.30693126270367e-08
ENSG00000185519.8	FAM131C	protein_coding	cytosolic	8.54	0.230603695456114	0.856863462500843
ENSG00000185532.10	PRKG1	protein_coding	cytosolic	3.93	-0.510551633318431	0.0689218266735327
ENSG00000185551.8	NR2F2	protein_coding	cytosolic	28.68	0.194040044466666	0.386677524596942
ENSG00000185561.8	TLCD2	protein_coding	NA	2.37	1.7905264659208	0.284473245624268
ENSG00000185567.6	AHNAK2	protein_coding	NA	1.83	1.53834855443061	0.124878583299698
ENSG00000185585.15	OLFML2A	protein_coding	membrane	1.385	3.23511377242087	3.94230365389149e-05
ENSG00000185591.5	SP1	protein_coding	cytosolic	34.845	-0.13487859957684	0.452118497808291
ENSG00000185596.12	WASH3P	pseudogene	cytosolic	21.87	-0.140262100873024	0.767382900945213
ENSG00000185608.4	MRPL40	protein_coding	cytosolic	57.335	-0.198001719591969	0.328465775551959
ENSG00000185615.11	PDIA2	protein_coding	cytosolic	2.51	0.0855796868715181	0.972506644066768
ENSG00000185619.13	PCGF3	protein_coding	cytosolic	20.62	-0.0156867370581228	0.957394220393621
ENSG00000185621.7	LMLN	protein_coding	membrane	2.115	2.70465408628591	6.22790588145164e-14
ENSG00000185624.10	P4HB	protein_coding	membrane	236.075	3.57024363390411	1.92513207769145e-118
ENSG00000185627.13	PSMD13	protein_coding	cytosolic	111.135	-0.476517961121852	0.00587307845378326
ENSG00000185630.14	PBX1	protein_coding	cytosolic	22.95	-0.250344741715337	0.190418658893702
ENSG00000185650.8	ZFP36L1	protein_coding	cytosolic	9.195	0.31559995901112	0.514045469005333
ENSG00000185651.10	UBE2L3	protein_coding	cytosolic	77.335	-0.318312474811033	0.0179713965996735
ENSG00000185658.9	BRWD1	protein_coding	cytosolic	20.06	0.130466445928155	0.643415831961888
ENSG00000185664.10	PMEL	protein_coding	membrane	4.25	2.9297204787842	0.00233404938651883
ENSG00000185666.10	SYN3	protein_coding	cytosolic	1.08	-0.418177872547894	0.837566993450001
ENSG00000185670.7	ZBTB3	protein_coding	NA	3.12	0.7931150645095	0.122202277125901
