gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293	log2FoldChange.mem.cyt.2A15	labels
ENSG00000186468.8	RPS23	8957.625	-0.6165837	-0.6610619	NA
ENSG00000186470.9	BTN3A2	23.43	1.089514	1.019562	NA
ENSG00000186480.8	INSIG1	87.82	2.74331	2.885666	NA
ENSG00000186501.10	TMEM222	40.915	1.865046	2.239254	NA
ENSG00000186522.10	SEPT10	22.91	-0.6188479	-0.5885541	NA
ENSG00000186532.7	SMYD4	10.015	0.8520499	0.7475722	NA
ENSG00000186566.7	GPATCH8	16.475	-0.1363486	0.1069313	NA
ENSG00000186575.13	NF2	17.87	-0.1376329	-0.499333	NA
ENSG00000186591.7	UBE2H	22.565	-0.5427485	-0.7066541	NA
ENSG00000186625.9	KATNA1	28.985	-0.5761619	-0.4850872	NA
ENSG00000186635.10	ARAP1	15.365	-0.6018532	-0.1645245	NA
ENSG00000186654.16	PRR5	11.84	0.4396904	0.5444213	NA
ENSG00000186660.14	ZFP91	28.995	-0.2961283	-0.2879188	NA
ENSG00000186665.8	C17orf58	30.735	0.2456658	0.3617579	NA
ENSG00000186666.4	BCDIN3D	18.305	0.6625479	0.8940707	NA
ENSG00000186687.11	LYRM7	13.77	-0.3456215	-0.6019932	NA
ENSG00000186716.15	BCR	18.125	-0.2109266	-0.3784425	NA
ENSG00000186812.8	ZNF397	11.945	0.4928298	0.285066	NA
ENSG00000186834.2	HEXIM1	17.12	0.2789234	0.5360771	NA
ENSG00000186866.12	POFUT2	14.905	2.59101	2.565446	NA
ENSG00000186908.10	ZDHHC17	17.905	1.20569	1.029102	NA
ENSG00000186918.9	ZNF395	23.03	-0.2715566	-0.2734016	NA
ENSG00000187049.5	TMEM216	16.38	0.929067	1.259279	NA
ENSG00000187051.4	RPS19BP1	145.185	-0.07654404	-0.2857209	NA
ENSG00000187079.10	TEAD1	12.8	-0.3632795	-0.4640056	NA
ENSG00000187109.9	NAP1L1	511.175	-0.9502072	-0.9638867	NA
ENSG00000187118.8	CMC1	66.49	0.1136206	0.3297818	NA
ENSG00000187145.10	MRPS21	115.41	-0.309077	-0.3410827	NA
ENSG00000187147.13	RNF220	80.945	-0.1692501	-0.1444137	NA
ENSG00000187164.13	KIAA1598	17.28	-0.2334062	-0.2756184	NA
ENSG00000187189.9	TSPYL4	14.655	0.2464451	0.6807138	NA
ENSG00000187193.8	MT1X	22.84	0.2361414	0.9709581	NA
ENSG00000187231.9	SESTD1	11.565	-0.1000948	-0.2587124	NA
ENSG00000187239.12	FNBP1	12.375	-0.3180451	-0.5642696	NA
ENSG00000187325.4	TAF9B	23.56	-0.5103246	-0.3011084	NA
ENSG00000187446.7	CHP1	23.895	-0.05089157	-0.2291651	NA
ENSG00000187456.9	RDM1	29.485	-0.5723141	-0.4897763	NA
ENSG00000187498.10	COL4A1	22.225	4.433432	4.474995	NA
ENSG00000187514.10	PTMA	3068.44	-0.2770341	-0.3098274	NA
ENSG00000187522.9	HSPA14	77.17	-0.3267716	-0.3122945	NA
ENSG00000187531.9	SIRT7	15.595	0.1031696	0.2724157	NA
ENSG00000187535.9	IFT140	15.17	-0.4973906	-0.2157874	NA
ENSG00000187555.10	USP7	44.565	-0.8599744	-0.599946	NA
ENSG00000187607.11	ZNF286A	45.025	-0.08332453	-0.3276098	NA
ENSG00000187630.10	DHRS4L2	10.59	-0.2550106	-0.2687485	NA
ENSG00000187634.6	SAMD11	42.92	0.01401643	-0.05681299	NA
ENSG00000187713.5	TMEM203	55.21	0.7391815	1.090674	NA
ENSG00000187735.8	TCEA1	77.87	-0.7484847	-0.6706819	NA
ENSG00000187736.8	NHEJ1	10.52	0.007747163	-0.0514006	NA
ENSG00000187741.10	FANCA	30.395	0.4017506	0.534758	NA
ENSG00000187742.10	SECISBP2	21.11	-0.119	-0.2439019	NA
ENSG00000187772.6	LIN28B	23.41	-0.6056308	-0.7517689	NA
ENSG00000187778.9	MCRS1	121.09	-0.1559259	-0.1421573	NA
ENSG00000187837.2	HIST1H1C	27.355	-0.2521507	0.07924146	NA
ENSG00000187840.4	EIF4EBP1	149.345	0.1256909	-0.03452382	NA
ENSG00000187951.6	ARHGAP11B	13.535	0.392435	0.1360981	NA
ENSG00000187954.8	CYHR1	25.06	0.4779293	0.08984976	NA
ENSG00000187955.7	COL14A1	12.305	2.86107	3.367438	NA
ENSG00000187961.9	KLHL17	12.79	0.009910213	0.01168231	NA
ENSG00000188010.8	MORN2	44.225	-0.3848923	-0.1605406	NA
ENSG00000188021.7	UBQLN2	31.71	-0.3486918	-0.07676442	NA
ENSG00000188130.9	MAPK12	34.025	-0.1560148	-0.03853984	NA
ENSG00000188157.9	AGRN	19.985	3.24015	3.308369	NA
ENSG00000188186.6	LAMTOR4	350.92	-0.2350814	-0.1022876	NA
ENSG00000188191.10	PRKAR1B	13.425	-0.3723951	-0.3019236	NA
ENSG00000188211.4	NCR3LG1	20.36	2.946309	2.31625	NA
ENSG00000188227.8	ZNF793	15.72	0.1216093	-0.03780319	NA
ENSG00000188229.5	TUBB4B	381.875	-0.7725464	-0.4198039	NA
ENSG00000188242.4	CTD-2228K2.5	26.81	0.3188322	0.2729829	NA
ENSG00000188243.8	COMMD6	149.44	-0.386042	-0.3648575	NA
ENSG00000188283.7	ZNF383	15.205	0.224703	-0.119918	NA
ENSG00000188290.6	HES4	57.655	1.094664	0.7666529	NA
ENSG00000188313.8	PLSCR1	19.97	-0.7303467	-0.5329321	NA
ENSG00000188342.7	GTF2F2	57.215	-1.058324	-0.8752906	NA
ENSG00000188343.8	FAM92A1	38.205	-0.1212536	-0.07525799	NA
ENSG00000188352.8	FOCAD	13.88	-0.1400259	-0.1330389	NA
ENSG00000188428.12	BLOC1S5	15.125	-0.4050173	-0.4594058	NA
ENSG00000188486.3	H2AFX	90.095	0.6891513	0.5504361	NA
ENSG00000188493.10	C19orf54	30.685	-0.1684088	0.1350874	NA
ENSG00000188529.10	SRSF10	149.695	-0.1945504	-0.2114685	NA
ENSG00000188554.9	NBR1	31.72	-0.7375594	-0.7130787	NA
ENSG00000188603.12	CLN3	21.175	2.217378	2.4298	NA
ENSG00000188610.8	FAM72B	29.635	-0.5048438	-0.3358997	NA
ENSG00000188612.7	SUMO2	494.535	-0.2556682	-0.233118	NA
ENSG00000188613.5	NANOS1	12.685	0.3786037	0.2826895	NA
ENSG00000188636.3	LDOC1L	23.255	-0.1550102	-0.3819917	NA
ENSG00000188647.8	PTAR1	15.88	0.6081421	0.7863413	NA
ENSG00000188677.10	PARVB	10.29	-0.02987943	-0.01377951	NA
ENSG00000188690.8	UROS	55.945	-0.160785	-0.3942953	NA
ENSG00000188706.8	ZDHHC9	18.595	3.140669	3.468578	NA
ENSG00000188725.3	SMIM15	41.81	-0.5533719	-0.5950632	NA
ENSG00000188732.6	FAM221A	14.405	-0.01076084	-0.03436742	NA
ENSG00000188739.10	RBM34	46.175	-1.24496	-1.187843	NA
ENSG00000188807.8	TMEM201	18.015	3.12484	3.106808	NA
ENSG00000188811.8	NHLRC3	11.395	1.782808	2.235384	NA
ENSG00000188846.9	RPL14	1406.12	-0.6341603	-0.5860054	NA
ENSG00000188895.7	MSL1	65.9	-0.2362653	-0.2306476	NA
ENSG00000188917.10	TRMT2B	15.745	-0.06598048	-0.1200581	NA
ENSG00000188938.11	FAM120AOS	26.675	0.007148007	-0.1336107	NA
ENSG00000188976.6	NOC2L	111.565	-0.7489055	-0.4394718	NA
ENSG00000188986.4	NELFB	49.195	-0.1145682	-0.2421678	NA
ENSG00000189007.11	ADAT2	12.03	0.1804709	0.3167323	NA
ENSG00000189042.9	ZNF567	24.7	-0.1426633	0.06092119	NA
ENSG00000189043.5	NDUFA4	82.995	0.7773711	1.090762	NA
ENSG00000189046.6	ALKBH2	37.125	-0.2579542	-0.2513005	NA
ENSG00000189050.10	RNFT1	16.32	2.19805	1.982575	NA
ENSG00000189060.4	H1F0	53.725	-0.5814869	-0.5576589	NA
ENSG00000189067.8	LITAF	52.62	-0.03690827	-0.2476992	NA
ENSG00000189091.8	SF3B3	70.815	-1.08182	-0.6855904	NA
ENSG00000189144.9	ZNF573	14.215	0.6923126	0.3061532	NA
ENSG00000189159.11	HN1	271.995	-0.08654894	-0.03526666	NA
ENSG00000189164.10	ZNF527	11.905	0.1763758	0.2587583	NA
ENSG00000189171.9	S100A13	100.175	-0.1943184	-0.026064	NA
ENSG00000189180.11	ZNF33A	15.835	-0.00508726	0.08483819	NA
ENSG00000189227.4	C15orf61	13.57	0.4693899	0.3994337	NA
ENSG00000189241.6	TSPYL1	75.06	-0.2911805	-0.1177877	NA
ENSG00000189266.7	PNRC2	60.84	-0.6123378	-0.49513	NA
ENSG00000189306.6	RRP7A	54.575	-0.4304143	-0.38577	NA
ENSG00000189319.9	FAM53B	11.77	-0.4807346	-0.6005798	NA
ENSG00000189337.11	KAZN	10.855	0.3212393	0.1242752	NA
ENSG00000189339.7	SLC35E2B	23.625	1.294138	1.212563	NA
ENSG00000189376.7	C8orf76	22.03	0.3776979	0.6228183	NA
ENSG00000189403.10	HMGB1	428.1	-0.8746367	-0.7266305	NA
ENSG00000196072.7	BLOC1S2	63.155	-0.3793009	-0.3586132	NA
ENSG00000196118.7	C16orf93	17.765	0.2388282	0.5446825	NA
ENSG00000196126.6	HLA-DRB1	25.15	1.235341	1.391838	NA
ENSG00000196141.8	SPATS2L	15.815	-0.5732038	-0.3049529	NA
ENSG00000196177.8	ACADSB	14.28	-0.518253	-0.462996	NA
ENSG00000196182.6	STK40	19.185	-0.1394382	-0.44718	NA
ENSG00000196227.6	FAM217B	12.62	-0.02321056	-0.2087133	NA
ENSG00000196230.8	TUBB	1069.16	-0.8248551	-0.4770642	NA
ENSG00000196233.7	LCOR	16.14	-0.01924658	-0.1716933	NA
ENSG00000196235.9	SUPT5H	88.935	-0.9711195	-0.6002392	NA
ENSG00000196262.9	PPIA	6103.305	-0.3067112	-0.2260284	NA
ENSG00000196290.10	NIF3L1	47	-0.2201425	-0.07370954	NA
ENSG00000196305.13	IARS	110.83	-0.2832993	-0.1881201	NA
ENSG00000196313.7	POM121	27.39	0.4508938	0.387778	NA
ENSG00000196323.7	ZBTB44	16.59	0.2831259	-0.04250399	NA
ENSG00000196352.9	CD55	20.625	3.555932	3.951009	NA
ENSG00000196363.5	WDR5	71.39	-0.418664	-0.4061584	NA
ENSG00000196365.7	LONP1	86.055	-0.9536779	-0.8538319	NA
ENSG00000196367.8	TRRAP	20.025	-0.1547689	-0.1882389	NA
ENSG00000196368.4	NUDT11	12.54	-0.4786068	-0.4005793	NA
ENSG00000196372.8	ASB13	29.645	0.2779509	0.04999206	NA
ENSG00000196376.6	SLC35F1	12.64	2.701465	2.852493	NA
ENSG00000196387.5	ZNF140	10.985	-0.1451788	-0.06497714	NA
ENSG00000196396.5	PTPN1	32.83	-0.6016511	-0.7281635	NA
ENSG00000196405.8	EVL	50.61	0.05971757	-0.06189451	NA
ENSG00000196411.5	EPHB4	21.195	1.907387	1.915073	NA
ENSG00000196419.8	XRCC6	511.35	-0.8376213	-0.4571274	NA
ENSG00000196422.6	PPP1R26	14.275	0.03981348	-0.04354354	NA
ENSG00000196449.3	YRDC	43.165	-0.2563904	-0.1346854	NA
ENSG00000196455.3	PIK3R4	17.685	1.117496	1.441593	NA
ENSG00000196459.9	TRAPPC2	11.27	0.05878276	0.1608477	NA
ENSG00000196465.6	MYL6B	142.535	-0.532428	-0.6152865	NA
ENSG00000196470.7	SIAH1	28.555	0.005649129	-0.1392412	NA
ENSG00000196476.7	C20orf96	12.66	0.02249969	-0.1025745	NA
ENSG00000196497.11	IPO4	37.16	-0.5662854	-0.3451844	NA
ENSG00000196498.9	NCOR2	20.545	0.1935141	-0.3516637	NA
ENSG00000196502.7	SULT1A1	114.915	-0.3187086	-0.1688853	NA
ENSG00000196504.11	PRPF40A	29.89	-1.023914	-0.7174401	NA
ENSG00000196507.6	TCEAL3	13.56	-0.3116422	-0.3592842	NA
ENSG00000196510.8	ANAPC7	67.995	-0.257291	0.1141726	NA
ENSG00000196531.6	NACA	2318.725	-0.7631311	-0.660947	NA
ENSG00000196535.10	MYO18A	10.005	-0.6890854	-0.6181216	NA
ENSG00000196547.10	MAN2A2	19.49	2.031247	1.836543	NA
ENSG00000196550.6	FAM72A	25.73	-0.327551	-0.3276385	NA
ENSG00000196562.10	SULF2	29.91	3.43862	2.831465	NA
ENSG00000196576.10	PLXNB2	29.905	3.420419	3.320744	NA
ENSG00000196584.2	XRCC2	18.305	1.615113	2.013814	NA
ENSG00000196586.9	MYO6	14.765	-1.161252	-1.218213	NA
ENSG00000196588.10	MKL1	12.6	-0.3305428	-0.1045561	NA
ENSG00000196591.7	HDAC2	142.88	-0.9061744	-0.749765	NA
ENSG00000196636.7	ACN9	64.79	-0.05122983	-0.06760537	NA
ENSG00000196642.11	RABL6	89.07	-0.1872754	-0.4006186	NA
ENSG00000196655.5	TRAPPC4	44.055	-0.3995042	-0.1691616	NA
ENSG00000196670.9	ZFP62	19.155	0.1619619	0.4675036	NA
ENSG00000196678.9	ERI2	35.435	-0.3960906	-0.3730843	NA
ENSG00000196683.6	TOMM7	370.215	-0.4286155	-0.4271364	NA
ENSG00000196700.3	ZNF512B	18.285	-0.4198233	-0.5065533	NA
ENSG00000196704.7	AMZ2	92.315	-0.1905486	-0.3151049	NA
ENSG00000196712.12	NF1	15.245	-0.0283458	-0.1959754	NA
ENSG00000196715.5	VKORC1L1	23.14	2.118534	2.326971	NA
ENSG00000196730.8	DAPK1	12.13	-0.06561251	-0.1686463	NA
ENSG00000196743.4	GM2A	15.44	2.662457	3.028382	NA
ENSG00000196747.3	HIST1H2AI	10.465	-0.5757227	-0.3816453	NA
ENSG00000196776.10	CD47	28.255	4.067057	4.056101	NA
ENSG00000196781.9	TLE1	35.35	0.09447203	-0.04656558	NA
ENSG00000196792.7	STRN3	12.945	-0.560631	-0.4502829	NA
ENSG00000196821.5	C6orf106	45.665	-0.4687325	-0.6928453	NA
ENSG00000196839.8	ADA	19.785	0.09415984	0.04379963	NA
ENSG00000196850.4	PPTC7	14.075	-0.4144144	-0.4989744	NA
ENSG00000196914.4	ARHGEF12	21.005	-0.6133897	-0.8516786	NA
ENSG00000196923.9	PDLIM7	23.6	-0.113908	-0.1092611	NA
ENSG00000196924.10	FLNA	112.975	-0.6919697	-0.09773824	NA
ENSG00000196937.6	FAM3C	61.145	3.089667	3.324913	NA
ENSG00000196950.9	SLC39A10	20.45	3.075517	3.055102	NA
ENSG00000196961.8	AP2A1	24.55	-0.02957635	-0.2266505	NA
ENSG00000196967.6	ZNF585A	26.485	-0.02873128	0.05904479	NA
ENSG00000196975.10	ANXA4	15.29	-0.7459776	-0.4142214	NA
ENSG00000196976.5	LAGE3	48.175	0.3010428	0.07909023	NA
ENSG00000196998.11	WDR45	41.515	-0.1366809	0.09665341	NA
ENSG00000197006.9	METTL9	95.63	0.3055684	0.4846952	NA
ENSG00000197021.4	CXorf40B	47.17	-0.2087653	-0.2666311	NA
ENSG00000197024.4	ZNF398	12.525	0.6803113	0.7331132	NA
ENSG00000197037.6	ZSCAN25	10.83	0.07484244	0.05540482	NA
ENSG00000197043.9	ANXA6	73.52	-1.363128	-0.8795425	NA
ENSG00000197045.8	GMFB	41.43	-0.3797336	-0.4585112	NA
ENSG00000197050.6	ZNF420	17.59	-0.5374276	-0.5484884	NA
ENSG00000197070.9	ARRDC1	31.6	0.04260568	0.01035288	NA
ENSG00000197081.8	IGF2R	14.795	3.251533	3.121073	NA
ENSG00000197102.6	DYNC1H1	52.92	-0.8017177	-0.5747488	NA
ENSG00000197111.11	PCBP2	699.7	-0.4213359	-0.3468079	NA
ENSG00000197114.7	ZGPAT	11.52	-0.1382633	-0.2444859	NA
ENSG00000197119.8	SLC25A29	18.95	1.31003	1.28571	NA
ENSG00000197122.7	SRC	15.925	-0.1422731	0.1267445	NA
ENSG00000197128.7	ZNF772	12.8	-0.08219532	-0.4059006	NA
ENSG00000197136.4	PCNXL3	12.485	1.942605	1.671914	NA
ENSG00000197150.8	ABCB8	16.1	1.275799	1.491825	NA
ENSG00000197157.6	SND1	83.835	-0.854804	-0.4673425	NA
ENSG00000197170.5	PSMD12	39.47	-0.6914366	-0.3632155	NA
ENSG00000197217.8	ENTPD4	18.26	1.536979	1.454708	NA
ENSG00000197223.7	C1D	57.705	0.04710513	0.4957624	NA
ENSG00000197226.8	TBC1D9B	54.705	0.462223	0.3556788	NA
ENSG00000197256.6	KANK2	15.845	0.07434925	0.1102172	NA
ENSG00000197265.4	GTF2E2	32.185	-0.5163833	-0.3076329	NA
ENSG00000197275.8	RAD54B	11.12	-0.8385198	-0.6081636	NA
ENSG00000197299.6	BLM	19.11	-0.5793434	-0.3453063	NA
ENSG00000197302.6	ZNF720	13.35	-0.2717263	-0.1356445	NA
ENSG00000197312.7	DDI2	17.035	-0.6194533	-0.8289864	NA
ENSG00000197323.6	TRIM33	12.3	-0.3625363	-0.1840386	NA
ENSG00000197343.6	ZNF655	27.085	0.2971685	0.1225283	NA
ENSG00000197345.8	MRPL21	95.085	-0.05308918	0.1367905	NA
ENSG00000197375.8	SLC22A5	10.335	3.297032	3.284655	NA
ENSG00000197386.6	HTT	16.255	-0.1326579	-0.2574431	NA
ENSG00000197429.6	IPP	10.94	-0.4694047	-0.6406011	NA
ENSG00000197448.9	GSTK1	50.75	1.459882	1.85379	NA
ENSG00000197451.6	HNRNPAB	386.165	-0.4059206	-0.3763981	NA
ENSG00000197457.5	STMN3	39.835	0.1371912	0.134187	NA
ENSG00000197472.10	ZNF695	13.12	-0.1897067	0.08000989	NA
ENSG00000197498.8	RPF2	46.95	-0.9926114	-0.923055	NA
ENSG00000197548.8	ATG7	24.585	-0.2424603	-0.1997972	NA
ENSG00000197555.5	SIPA1L1	10.755	-0.2247016	-0.1579561	NA
ENSG00000197562.5	RAB40C	13.315	0.3874613	0.2899431	NA
ENSG00000197563.5	PIGN	17.005	2.767609	2.946337	NA
ENSG00000197568.9	HHLA3	20.595	0.1503749	-0.0300888	NA
ENSG00000197586.8	ENTPD6	65.19	1.549531	1.918808	NA
ENSG00000197601.8	FAR1	25.64	-0.6189752	-0.5529232	NA
ENSG00000197620.6	CXorf40A	21.775	-0.2774574	-0.1739341	NA
ENSG00000197622.8	CDC42SE1	27.845	0.2712548	0.2423373	NA
ENSG00000197694.9	SPTAN1	25.4	-0.1750655	0.2574454	NA
ENSG00000197713.10	RPE	33.985	-0.6205368	-0.5702086	NA
ENSG00000197724.6	PHF2	12.07	-0.5666056	-0.4316226	NA
ENSG00000197728.5	RPS26	55.375	0.05844744	0.07847605	NA
ENSG00000197746.9	PSAP	206.35	4.791922	4.738433	NA
ENSG00000197747.4	S100A10	194.12	0.00507495	0.06905267	NA
ENSG00000197756.5	RPL37A	5293.805	-0.3105307	-0.2703892	NA
ENSG00000197757.7	HOXC6	19.85	0.3697973	0.08763154	NA
ENSG00000197771.8	MCMBP	75.75	-0.3198986	-0.2081844	NA
ENSG00000197780.5	TAF13	46.59	-0.5440863	-0.5799058	NA
ENSG00000197782.10	ZNF780A	32.12	-0.2001534	-0.438111	NA
ENSG00000197785.9	ATAD3A	67.735	-0.2972215	-0.09634248	NA
ENSG00000197798.4	FAM118B	10.715	-0.2961904	-0.1840564	NA
ENSG00000197808.7	ZNF461	14.92	-0.190746	-0.303947	NA
ENSG00000197822.6	OCLN	19.745	3.642932	3.602359	NA
ENSG00000197841.10	ZNF181	16.33	-0.3848347	-0.2704571	NA
ENSG00000197858.6	GPAA1	40.68	2.567606	2.423581	NA
ENSG00000197860.5	SGTB	10.8	-0.0009686235	-0.200235	NA
ENSG00000197863.4	ZNF790	11.11	-0.4611514	-0.3584316	NA
ENSG00000197879.10	MYO1C	29.675	-0.4376914	-0.5283944	NA
ENSG00000197885.6	NKIRAS1	11.965	-0.57804	-0.4975402	NA
ENSG00000197894.6	ADH5	55.075	-0.7091833	-0.4259052	NA
ENSG00000197903.6	HIST1H2BK	121.43	-0.06659625	0.09583716	NA
ENSG00000197905.4	TEAD4	30.345	-0.3663534	-0.4235902	NA
ENSG00000197912.9	SPG7	22.89	0.835946	1.093543	NA
ENSG00000197928.6	ZNF677	17.59	0.2469172	0.04203581	NA
ENSG00000197930.8	ERO1L	21.9	3.200194	3.46893	NA
ENSG00000197958.8	RPL12	3007.35	-1.002811	-1.158293	NA
ENSG00000197961.7	ZNF121	42.285	0.7835559	0.7680941	NA
ENSG00000197965.7	MPZL1	50.855	3.223116	3.317775	NA
ENSG00000197977.3	ELOVL2	15.3	2.19674	2.283674	NA
ENSG00000197982.12	C1orf122	48.88	0.1725316	0.0629323	NA
ENSG00000198000.7	NOL8	14.365	-0.4067219	-0.4095272	NA
ENSG00000198001.9	IRAK4	11.045	-0.0682559	-0.367674	NA
ENSG00000198015.8	MRPL42	156.36	-0.5785156	-0.4891571	NA
ENSG00000198034.6	RPS4X	4558.66	-0.8357845	-0.7467217	NA
ENSG00000198040.6	ZNF84	10.93	0.03043913	0.09754558	NA
ENSG00000198042.6	MAK16	21.63	-0.7014876	-0.7277996	NA
ENSG00000198055.6	GRK6	55.17	-0.2461879	-0.2293471	NA
ENSG00000198056.9	PRIM1	60.515	-0.3072379	-0.3207431	NA
ENSG00000198060.5	MARCH5	26.57	-0.3032546	-0.3082726	NA
ENSG00000198087.7	CD2AP	17.825	-1.011873	-0.8490769	NA
ENSG00000198088.6	NUP62CL	30.41	-0.09427284	-0.1752593	NA
ENSG00000198089.10	SFI1	11.46	-0.006726634	0.0781593	NA
ENSG00000198093.6	ZNF649	11.165	-0.4871145	-0.7723638	NA
ENSG00000198105.7	ZNF248	11.2	-0.2005176	-0.2773023	NA
ENSG00000198130.10	HIBCH	13.12	-0.8586839	-0.6162224	NA
ENSG00000198131.9	ZNF544	66.76	-0.1642975	-0.2646529	NA
ENSG00000198146.4	ZNF770	24.56	-0.7492211	-0.7873869	NA
ENSG00000198157.6	HMGN5	11.255	-1.555773	-1.364485	NA
ENSG00000198160.10	MIER1	17.195	-0.2447843	-0.2579582	NA
ENSG00000198169.4	ZNF251	10.045	-0.1942473	-0.07457479	NA
ENSG00000198171.8	DDRGK1	76.255	3.109995	3.318695	NA
ENSG00000198176.8	TFDP1	248.125	-0.08564208	-0.08270928	NA
ENSG00000198182.8	ZNF607	17.625	-0.3338528	-0.06164569	NA
ENSG00000198189.6	HSD17B11	12.135	2.155453	2.441864	NA
ENSG00000198208.7	RPS6KL1	11.405	0.216322	0.1920715	NA
ENSG00000198218.6	QRICH1	52.485	-0.1350285	0.08464662	NA
ENSG00000198231.8	DDX42	55.695	-0.712202	-0.5208595	NA
ENSG00000198242.9	RPL23A	1747.12	-0.6640035	-0.4220951	NA
ENSG00000198258.6	UBL5	711.685	0.03704811	0.04312186	NA
ENSG00000198265.7	HELZ	10.66	-0.2391314	-0.3743409	NA
ENSG00000198276.9	UCKL1	23.325	-0.2895676	-0.273549	NA
ENSG00000198301.7	SDAD1	15.69	-0.5974192	-0.4770863	NA
ENSG00000198315.6	ZKSCAN8	17.28	0.3856423	0.4568844	NA
ENSG00000198355.4	PIM3	63.685	0.05029908	-0.05595362	NA
ENSG00000198356.7	ASNA1	56.745	-0.1020648	0.06538914	NA
ENSG00000198363.11	ASPH	40.05	3.441129	3.69788	NA
ENSG00000198380.8	GFPT1	12.395	-0.980684	-0.7493752	NA
ENSG00000198408.9	MGEA5	45.245	-0.6090694	-0.5128088	NA
ENSG00000198420.5	FAM115A	24.18	-1.025833	-0.851113	NA
ENSG00000198431.11	TXNRD1	99.11	-0.8840003	-0.9786492	NA
ENSG00000198435.2	NRARP	31.16	0.2202069	0.2103471	NA
ENSG00000198453.8	ZNF568	17.48	-0.3759911	-0.4570595	NA
ENSG00000198466.8	ZNF587	19.44	1.162941	0.9193487	NA
ENSG00000198478.6	SH3BGRL2	12.305	-0.1865865	-0.4037667	NA
ENSG00000198492.10	YTHDF2	57.185	-0.4022654	-0.1798466	NA
ENSG00000198498.5	TMA16	28.035	-0.676983	-0.4889631	NA
ENSG00000198522.9	GPN1	35.465	-0.2092374	-0.1502351	NA
ENSG00000198546.10	ZNF511	52.705	0.1803519	0.2699339	NA
ENSG00000198561.8	CTNND1	18.395	-0.8048654	-0.6419072	NA
ENSG00000198563.9	DDX39B	538.755	0.2897217	0.5057281	NA
ENSG00000198589.6	LRBA	17.055	-0.6722654	-0.7104237	NA
ENSG00000198604.6	BAZ1A	15.705	-0.8209121	-0.9315949	NA
ENSG00000198612.6	COPS8	95.415	-0.09931216	0.03441242	NA
ENSG00000198625.8	MDM4	16.75	1.247521	1.015271	NA
ENSG00000198642.5	KLHL9	18.995	0.26866	0.3050076	NA
ENSG00000198646.9	NCOA6	16.595	0.1665808	0.1011945	NA
ENSG00000198648.6	STK39	20.615	-0.685259	-0.6651706	NA
ENSG00000198663.12	C6orf89	20.135	2.921458	3.0046	NA
ENSG00000198668.6	CALM1	206.895	-0.2704526	-0.3496124	NA
ENSG00000198677.6	TTC37	23.725	-0.6673277	-0.6668753	NA
ENSG00000198682.8	PAPSS2	10.695	-0.5126621	-0.5439425	NA
ENSG00000198690.5	FAN1	16.495	-0.156452	-0.1592103	NA
ENSG00000198695.2	MT-ND6	163.425	6.939256	7.705525	NA
ENSG00000198700.5	IPO9	27.96	0.1847916	0.174503	NA
ENSG00000198712.1	MT-CO2	2991.435	7.519807	8.029404	NA
ENSG00000198715.7	C1orf85	20.295	2.463532	2.862155	NA
ENSG00000198720.8	ANKRD13B	21.045	0.1101811	-0.2031498	NA
ENSG00000198721.8	ECI2	131.225	-0.3815384	-0.306656	NA
ENSG00000198727.2	MT-CYB	2854.385	7.774595	8.313797	NA
ENSG00000198728.6	LDB1	34.65	-0.1392587	-0.1074664	NA
ENSG00000198729.4	PPP1R14C	53.275	-0.4374439	-0.5427221	NA
ENSG00000198730.3	CTR9	13.54	-1.217202	-0.9224712	NA
ENSG00000198732.6	SMOC1	21.98	4.42522	3.795689	NA
ENSG00000198736.7	MSRB1	32.765	0.06237214	0.02369016	NA
ENSG00000198740.4	ZNF652	10.36	0.4660082	-0.1842854	NA
ENSG00000198746.8	GPATCH3	11.685	-0.485495	-0.1518275	NA
ENSG00000198752.5	CDC42BPB	23.555	0.04327707	-0.05892123	NA
ENSG00000198755.6	RPL10A	2242.99	-0.4677233	-0.4357841	NA
ENSG00000198763.3	MT-ND2	366.065	7.192579	7.699518	NA
ENSG00000198780.7	FAM169A	11.86	-0.6820109	-0.7302909	NA
ENSG00000198783.4	ZNF830	21.185	-0.2503878	-0.00109296	NA
ENSG00000198786.2	MT-ND5	420.075	8.372175	8.934151	NA
ENSG00000198791.7	CNOT7	86.11	-0.1698192	-0.3790112	NA
ENSG00000198792.8	TMEM184B	20.125	2.6634	2.740889	NA
ENSG00000198793.8	MTOR	28.405	-0.1891334	-0.1285319	NA
ENSG00000198794.7	SCAMP5	11.385	0.3247487	0.5665655	NA
ENSG00000198804.2	MT-CO1	11984.58	8.266295	8.597535	NA
ENSG00000198805.7	PNP	136.485	-0.5593505	-0.3526807	NA
ENSG00000198814.8	GK	73.25	-0.6409259	-0.5293806	NA
ENSG00000198815.4	FOXJ3	19.075	-0.3825582	-0.2359471	NA
ENSG00000198816.5	ZNF358	18.335	0.1226078	-0.360838	NA
ENSG00000198818.5	SFT2D1	119.68	2.10177	2.446523	NA
ENSG00000198824.4	CHAMP1	29.57	-0.07927078	0.1670749	NA
ENSG00000198826.6	ARHGAP11A	19.295	-0.4630362	-0.5439451	NA
ENSG00000198830.6	HMGN2	1545.225	-0.2166205	-0.153083	NA
ENSG00000198832.6	SELM	18.17	1.919816	1.904864	NA
