gene_id	Symbol	tc_CDS	tc_CDS_norm	tpm_cutoff	localization_cat	Annotation
ENSG00000177606.5	JUN	8	0.133477934428965	59.935	cytosolic	protein_coding
ENSG00000177628.11	GBA	32	1.70940170940171	18.72	membrane	protein_coding
ENSG00000177663.9	IL17RA	5	1.82815356489945	2.735	membrane	protein_coding
ENSG00000177674.11	AGTRAP	42	0.818713450292398	51.3	membrane	protein_coding
ENSG00000177697.13	CD151	176.5	1.45585020827319	121.235	membrane	protein_coding
ENSG00000177706.8	FAM20C	11.5	1.15	10	membrane	protein_coding
ENSG00000177728.10	KIAA0195	59.5	2.60336906584992	22.855	membrane	protein_coding
ENSG00000177731.11	FLII	15	0.197186801630078	76.07	cytosolic	protein_coding
ENSG00000177830.13	CHID1	83.5	1.35047711466925	61.83	membrane	protein_coding
ENSG00000177885.9	GRB2	9	0.171135196805476	52.59	cytosolic	protein_coding
ENSG00000177917.6	ARL6IP6	323	8.27144686299616	39.05	membrane	protein_coding
ENSG00000178035.7	IMPDH2	176	0.677574590952839	259.75	cytosolic	protein_coding
ENSG00000178053.13	MLF1	5	0.183116645303058	27.305	cytosolic	protein_coding
ENSG00000178057.10	NDUFAF3	6	0.0569178959351136	105.415	cytosolic	protein_coding
ENSG00000178202.8	KDELC2	89	3.3859615750428	26.285	membrane	protein_coding
ENSG00000178467.13	P4HTM	57	3.2590051457976	17.49	membrane	protein_coding
ENSG00000178522.10	AMBN	10.5	8.36653386454183	1.255	membrane	protein_coding
ENSG00000178568.9	ERBB4	113.5	25.5056179775281	4.45	membrane	protein_coding
ENSG00000178607.11	ERN1	7	2.22222222222222	3.15	membrane	protein_coding
ENSG00000178691.6	SUZ12	8	0.254250754806928	31.465	cytosolic	protein_coding
ENSG00000178752.11	FAM132B	12	0.596421471172962	20.12	membrane	protein_coding
ENSG00000178802.13	MPI	32.5	0.274388956899827	118.445	cytosolic	protein_coding
ENSG00000178904.14	DPY19L3	91	2.92322518470928	31.13	membrane	protein_coding
ENSG00000178913.5	TAF7	5	0.0556452061654888	89.855	cytosolic	protein_coding
ENSG00000178921.9	PFAS	16.5	0.518867924528302	31.8	cytosolic	protein_coding
ENSG00000178952.4	TUFM	71	0.21274364390909	333.735	cytosolic	protein_coding
ENSG00000178982.5	EIF3K	38	0.0301559778274205	1260.115	cytosolic	protein_coding
ENSG00000179091.4	CYC1	72	0.428494911622924	168.03	cytosolic	protein_coding
ENSG00000179104.4	TMTC2	3	0.615384615384615	4.875	membrane	protein_coding
ENSG00000179115.6	FARSA	31.5	0.223309230114845	141.06	cytosolic	protein_coding
ENSG00000179152.14	TCAIM	8.5	0.460579788675156	18.455	cytosolic	protein_coding
ENSG00000179163.11	FUCA1	125.5	8.32780358327804	15.07	membrane	protein_coding
ENSG00000179218.9	CALR	1756	5.56409322074177	315.595	membrane	protein_coding
ENSG00000179222.13	MAGED1	21.5	0.589606471959413	36.465	cytosolic	protein_coding
ENSG00000179241.8	LDLRAD3	47	4.30205949656751	10.925	membrane	protein_coding
ENSG00000179242.11	CDH4	75	20.2429149797571	3.705	membrane	protein_coding
ENSG00000179262.5	RAD23A	16	0.0972910522635371	164.455	cytosolic	protein_coding
ENSG00000179387.5	ELMOD2	107	6.45355850422195	16.58	membrane	protein_coding
ENSG00000179546.3	HTR1D	4.5	2.08816705336427	2.155	membrane	protein_coding
ENSG00000179750.11	APOBEC3B	11	3.24963072378139	3.385	cytosolic	protein_coding
ENSG00000179933.4	C14orf119	13.5	0.486311239193084	27.76	cytosolic	protein_coding
ENSG00000180182.6	MED14	48.5	2.16276477146042	22.425	cytosolic	protein_coding
ENSG00000180198.11	RCC1	36.5	0.28131021194605	129.75	cytosolic	protein_coding
ENSG00000180340.5	FZD2	11	1.59304851556843	6.905	membrane	protein_coding
ENSG00000180488.10	FAM73A	32.5	3.48899624261943	9.315	membrane	protein_coding
ENSG00000180776.11	ZDHHC20	50	1.70068027210884	29.4	membrane	protein_coding
ENSG00000180817.7	PPA1	91.5	0.200642494545375	456.035	cytosolic	protein_coding
ENSG00000180822.7	PSMG4	10	0.260078023407022	38.45	cytosolic	protein_coding
ENSG00000181045.10	SLC26A11	37	7.58974358974359	4.875	membrane	protein_coding
ENSG00000181222.10	POLR2A	601	13.9816214958707	42.985	cytosolic	protein_coding
ENSG00000181264.4	TMEM136	10	1.27877237851662	7.82	membrane	protein_coding
ENSG00000181291.5	TMEM132E	13.5	1.03369065849923	13.06	membrane	protein_coding
ENSG00000181544.9	FANCB	6.5	1.66666666666667	3.9	cytosolic	protein_coding
ENSG00000181610.8	MRPS23	11	0.0637496377861489	172.55	cytosolic	protein_coding
ENSG00000181704.7	YIPF6	60	2.26116449971735	26.535	membrane	protein_coding
ENSG00000181789.10	COPG1	34	0.729848663732961	46.585	cytosolic	protein_coding
ENSG00000181790.6	BAI1	43	15.8088235294118	2.72	membrane	protein_coding
ENSG00000182054.5	IDH2	13	0.32023648232541	40.595	cytosolic	protein_coding
ENSG00000182087.8	TMEM259	1630	15.6242511382698	104.325	membrane	protein_coding
ENSG00000182095.10	TNRC18	94.5	5.90440487347704	16.005	cytosolic	protein_coding
ENSG00000182134.11	TDRKH	3	0.275103163686382	10.905	cytosolic	protein_coding
ENSG00000182149.16	IST1	3.5	0.0328299409061064	106.61	cytosolic	protein_coding
ENSG00000182158.10	CREB3L2	15.5	1.5744032503809	9.845	membrane	protein_coding
ENSG00000182168.10	UNC5C	5	1.96078431372549	2.55	membrane	protein_coding
ENSG00000182180.9	MRPS16	14.5	0.157591566134116	92.01	cytosolic	protein_coding
ENSG00000182185.14	RAD51B	11	1.323706377858	8.31	cytosolic	protein_coding
ENSG00000182197.6	EXT1	16.5	1.02996254681648	16.02	membrane	protein_coding
ENSG00000182199.6	SHMT2	195.5	0.604579963817977	323.365	cytosolic	protein_coding
ENSG00000182220.9	ATP6AP2	938.5	11.6100698954661	80.835	membrane	protein_coding
ENSG00000182240.11	BACE2	136	5.09649615889076	26.685	membrane	protein_coding
ENSG00000182247.5	UBE2E2	24	0.606060606060606	39.6	cytosolic	protein_coding
ENSG00000182372.6	CLN8	21.5	3.42356687898089	6.28	membrane	protein_coding
ENSG00000182446.9	NPLOC4	16	0.377581120943953	42.375	cytosolic	protein_coding
ENSG00000182473.16	EXOC7	11	0.280755487493619	39.18	cytosolic	protein_coding
ENSG00000182500.7	ORAI1	14.5	1.7018779342723	8.52	membrane	protein_coding
ENSG00000182518.9	FAM104B	6.5	0.17584201271473	36.965	cytosolic	protein_coding
ENSG00000182621.12	PLCB1	3	0.753768844221106	3.98	cytosolic	protein_coding
ENSG00000182771.13	GRID1	30.5	5.84291187739464	5.22	membrane	protein_coding
ENSG00000182831.7	C16orf72	44	4.5360824742268	9.7	cytosolic	protein_coding
ENSG00000182858.9	ALG12	135	12.396694214876	10.89	membrane	protein_coding
ENSG00000182871.10	COL18A1	25	4.13223140495868	6.05	membrane	protein_coding
ENSG00000182899.10	RPL35A	18	0.00683318116851194	2634.205	cytosolic	protein_coding
ENSG00000182934.7	SRPR	9.5	0.219602404068423	43.26	membrane	protein_coding
ENSG00000182944.13	EWSR1	38.5	0.161618705790987	238.215	cytosolic	protein_coding
ENSG00000182985.12	CADM1	320	8.57219394588803	37.33	membrane	protein_coding
ENSG00000183087.10	GAS6	24	0.597014925373134	40.2	membrane	protein_coding
ENSG00000183098.6	GPC6	35	9.79020979020979	3.575	membrane	protein_coding
ENSG00000183172.8	SMDT1	12.5	0.216900919659899	57.63	cytosolic	protein_coding
ENSG00000183207.8	RUVBL2	58.5	0.253482678683623	230.785	cytosolic	protein_coding
ENSG00000183255.7	PTTG1IP	43	0.850474683544304	50.56	membrane	protein_coding
ENSG00000183291.11	SEP15	76.5	0.383074611917877	199.7	membrane	protein_coding
ENSG00000183337.12	BCOR	6.5	0.122803703003968	52.93	cytosolic	protein_coding
ENSG00000183431.7	SF3A3	4	0.0217515430000816	183.895	cytosolic	protein_coding
ENSG00000183474.11	GTF2H2C	7	0.0972492358988608	71.98	cytosolic	protein_coding
ENSG00000183527.7	PSMG1	32.5	0.207402680280791	156.7	cytosolic	protein_coding
ENSG00000183579.11	ZNRF3	9.5	1.61839863713799	5.87	membrane	protein_coding
ENSG00000183684.6	ALYREF	12.5	0.0725478816018572	172.3	cytosolic	protein_coding
ENSG00000183722.7	LHFP	4.5	0.280636108512629	16.035	membrane	protein_coding
ENSG00000183779.5	ZNF703	5.5	0.124914830797184	44.03	cytosolic	protein_coding
ENSG00000183785.10	TUBA8	25.5	15.0442477876106	1.695	cytosolic	protein_coding
ENSG00000183798.4	EMILIN3	3.5	0.366876310272537	9.54	membrane	protein_coding
ENSG00000183853.13	KIRREL	45.5	4.52061599602583	10.065	membrane	protein_coding
ENSG00000183963.14	SMTN	15.5	0.344176751415566	45.035	cytosolic	protein_coding
ENSG00000184005.9	ST6GALNAC3	17	5.68561872909699	2.99	membrane	protein_coding
ENSG00000184164.10	CRELD2	5	0.269905533063428	18.525	membrane	protein_coding
ENSG00000184207.8	PGP	3.5	0.17939518195797	19.51	cytosolic	protein_coding
ENSG00000184216.7	IRAK1	32.5	0.171300566609566	189.725	cytosolic	protein_coding
ENSG00000184226.10	PCDH9	16.5	3.2967032967033	5.005	membrane	protein_coding
ENSG00000184232.4	OAF	13.5	0.952045133991537	14.18	membrane	protein_coding
ENSG00000184347.10	SLIT3	12.5	11.5207373271889	1.085	membrane	protein_coding
ENSG00000184349.8	EFNA5	8.5	1.26771066368382	6.705	membrane	protein_coding
ENSG00000184368.11	MAP7D2	38.5	3.3434650455927	11.515	cytosolic	protein_coding
ENSG00000184432.5	COPB2	7.5	0.137804317868627	54.425	cytosolic	protein_coding
ENSG00000184575.7	XPOT	44	0.581088219757	75.72	cytosolic	protein_coding
ENSG00000184584.8	TMEM173	62.5	3.35660580021482	18.62	membrane	protein_coding
ENSG00000184613.6	NELL2	49	1.73236697896412	28.285	membrane	protein_coding
ENSG00000184634.11	MED12	16	1.38050043140638	11.59	cytosolic	protein_coding
ENSG00000184708.13	EIF4ENIF1	4.5	0.305291723202171	14.74	cytosolic	protein_coding
ENSG00000184785.4	SMIM10	14	1.3102480112307	10.685	cytosolic	protein_coding
ENSG00000184831.9	APOO	32.5	0.35552152272603	91.415	cytosolic	protein_coding
ENSG00000184840.7	TMED9	649	4.44520547945205	146	membrane	protein_coding
ENSG00000184916.4	JAG2	78	2.88035450516987	27.08	membrane	protein_coding
ENSG00000184992.10	BRI3BP	3	0.0670016750418761	44.775	membrane	protein_coding
ENSG00000185000.5	DGAT1	56.5	3.16970546984572	17.825	membrane	protein_coding
ENSG00000185008.13	ROBO2	28	7.79944289693593	3.59	membrane	protein_coding
ENSG00000185009.8	AP3M1	118	2.5994052208393	45.395	cytosolic	protein_coding
ENSG00000185033.10	SEMA4B	12	2.32558139534884	5.16	membrane	protein_coding
ENSG00000185043.6	CIB1	10	0.163185378590078	61.28	cytosolic	protein_coding
ENSG00000185104.15	FAF1	92	1.96266666666667	46.875	cytosolic	protein_coding
ENSG00000185122.6	HSF1	5.5	0.181338608638312	30.33	cytosolic	protein_coding
ENSG00000185127.5	C6orf120	8.5	0.284614096768793	29.865	membrane	protein_coding
ENSG00000185133.9	INPP5J	21.5	6.09929078014184	3.525	cytosolic	protein_coding
ENSG00000185164.10	NOMO2	73.5	1.4065639651708	52.255	membrane	protein_coding
ENSG00000185236.7	RAB11B	34	0.919788989584742	36.965	cytosolic	protein_coding
ENSG00000185344.9	ATP6V0A2	35	2.32480903354367	15.055	membrane	protein_coding
ENSG00000185359.8	HGS	9.5	0.240963855421687	39.425	cytosolic	protein_coding
ENSG00000185475.4	TMEM179B	263	8.13108672128613	32.345	membrane	protein_coding
ENSG00000185480.7	PARPBP	11.5	0.355871886120996	32.315	cytosolic	protein_coding
ENSG00000185551.8	NR2F2	17.5	0.610181311018131	28.68	cytosolic	protein_coding
ENSG00000185585.15	OLFML2A	3.5	2.52707581227437	1.385	membrane	protein_coding
ENSG00000185591.5	SP1	6.5	0.186540393169752	34.845	cytosolic	protein_coding
ENSG00000185608.4	MRPL40	10	0.174413534490276	57.335	cytosolic	protein_coding
ENSG00000185624.10	P4HB	877.5	3.71703907656465	236.075	membrane	protein_coding
ENSG00000185627.13	PSMD13	16.5	0.148468079362937	111.135	cytosolic	protein_coding
ENSG00000185630.14	PBX1	19	0.827886710239651	22.95	cytosolic	protein_coding
ENSG00000185664.10	PMEL	4	0.941176470588235	4.25	membrane	protein_coding
ENSG00000185721.7	DRG1	29.5	0.250946365531028	117.555	cytosolic	protein_coding
ENSG00000185760.11	KCNQ5	4	1.06951871657754	3.74	membrane	protein_coding
ENSG00000185787.10	MORF4L1	386.5	1.04322712120599	370.485	cytosolic	protein_coding
ENSG00000185842.10	DNAH14	24.5	0.545110690844365	44.945	cytosolic	protein_coding
ENSG00000185875.8	THNSL1	7	1.69902912621359	4.12	cytosolic	protein_coding
ENSG00000185896.9	LAMP1	1052.5	21.9385096404377	47.975	membrane	protein_coding
ENSG00000185946.11	RNPC3	5.5	0.543478260869565	10.12	cytosolic	protein_coding
ENSG00000186205.8	MARC1	27.5	0.731285733280149	37.605	membrane	protein_coding
ENSG00000186283.9	TOR3A	111.5	3.52123795989263	31.665	membrane	protein_coding
ENSG00000186298.7	PPP1CC	26	0.126894262915152	204.895	cytosolic	protein_coding
ENSG00000186318.12	BACE1	27.5	2.97619047619048	9.24	membrane	protein_coding
ENSG00000186377.6	CYP4X1	43	9.24731182795699	4.65	membrane	protein_coding
ENSG00000186468.8	RPS23	165.5	0.0184758794881456	8957.625	cytosolic	protein_coding
ENSG00000186501.10	TMEM222	4	0.0977636563607479	40.915	membrane	protein_coding
ENSG00000186575.13	NF2	3	0.167879127028539	17.87	cytosolic	protein_coding
ENSG00000186591.7	UBE2H	3.5	0.155107467316641	22.565	cytosolic	protein_coding
ENSG00000186815.8	TPCN1	24.5	2.9236276849642	8.38	membrane	protein_coding
ENSG00000186866.12	POFUT2	24.5	1.64374371016437	14.905	membrane	protein_coding
ENSG00000186867.6	QRFPR	18	2.69662921348315	6.675	membrane	protein_coding
ENSG00000186907.3	RTN4RL2	3	0.818553888130969	3.665	membrane	protein_coding
ENSG00000187109.9	NAP1L1	139.5	0.272900670024943	511.175	cytosolic	protein_coding
ENSG00000187164.13	KIAA1598	2.5	0.144675925925926	17.28	cytosolic	protein_coding
ENSG00000187244.6	BCAM	76	8.99408284023669	8.45	membrane	protein_coding
ENSG00000187325.4	TAF9B	114.5	4.85993208828523	23.56	cytosolic	protein_coding
ENSG00000187498.10	COL4A1	365.5	16.4454443194601	22.225	membrane	protein_coding
ENSG00000187676.7	B3GALTL	17.5	2.37771739130435	7.36	membrane	protein_coding
ENSG00000187735.8	TCEA1	12	0.154102992166431	77.87	cytosolic	protein_coding
ENSG00000187736.8	NHEJ1	5	0.475285171102662	10.52	cytosolic	protein_coding
ENSG00000187742.10	SECISBP2	44.5	2.10800568450971	21.11	cytosolic	protein_coding
ENSG00000187840.4	EIF4EBP1	73	0.488801098128494	149.345	cytosolic	protein_coding
ENSG00000187955.7	COL14A1	158.5	12.880942706217	12.305	membrane	protein_coding
ENSG00000188021.7	UBQLN2	7.5	0.236518448438978	31.71	cytosolic	protein_coding
ENSG00000188157.9	AGRN	734	36.7275456592444	19.985	membrane	protein_coding
ENSG00000188211.4	NCR3LG1	175	8.59528487229863	20.36	membrane	protein_coding
ENSG00000188229.5	TUBB4B	135	0.353518821603928	381.875	cytosolic	protein_coding
ENSG00000188342.7	GTF2F2	4.5	0.0786507034868479	57.215	cytosolic	protein_coding
ENSG00000188352.8	FOCAD	2.5	0.180115273775216	13.88	cytosolic	protein_coding
ENSG00000188517.10	COL25A1	9.5	1.03485838779956	9.18	membrane	protein_coding
ENSG00000188554.9	NBR1	10.5	0.331021437578815	31.72	cytosolic	protein_coding
ENSG00000188603.12	CLN3	105.5	4.98229043683589	21.175	membrane	protein_coding
ENSG00000188612.7	SUMO2	4	0.00808840628064748	494.535	cytosolic	protein_coding
ENSG00000188677.10	PARVB	3.5	0.340136054421769	10.29	cytosolic	protein_coding
ENSG00000188706.8	ZDHHC9	319.5	17.1820381823071	18.595	membrane	protein_coding
ENSG00000188807.8	TMEM201	24.5	1.35997779628088	18.015	membrane	protein_coding
ENSG00000188878.12	FBF1	11.5	1.27777777777778	9	cytosolic	protein_coding
ENSG00000188976.6	NOC2L	66	0.591583381885	111.565	cytosolic	protein_coding
ENSG00000189079.11	ARID2	49	7.20588235294118	6.8	cytosolic	protein_coding
ENSG00000189091.8	SF3B3	136	1.92049706982984	70.815	cytosolic	protein_coding
ENSG00000196081.5	ZNF724P	4	0.928074245939675	4.31	cytosolic	protein_coding
ENSG00000196159.7	FAT4	3.5	3.27102803738318	1.07	membrane	protein_coding
ENSG00000196187.7	TMEM63A	5	0.570776255707763	8.76	membrane	protein_coding
ENSG00000196235.9	SUPT5H	4.5	0.0505987518974532	88.935	cytosolic	protein_coding
ENSG00000196236.8	XPNPEP3	4.5	0.610169491525424	7.375	cytosolic	protein_coding
ENSG00000196262.9	PPIA	46	0.0075369000893778	6103.305	cytosolic	protein_coding
ENSG00000196296.9	ATP2A1	13.5	7.03125	1.92	membrane	protein_coding
ENSG00000196352.9	CD55	155.5	7.53939393939394	20.625	membrane	protein_coding
ENSG00000196365.7	LONP1	23.5	0.273081169019813	86.055	cytosolic	protein_coding
ENSG00000196367.8	TRRAP	4	0.199750312109863	20.025	cytosolic	protein_coding
ENSG00000196376.6	SLC35F1	416.5	32.9509493670886	12.64	membrane	protein_coding
ENSG00000196411.5	EPHB4	46.5	2.19391365888181	21.195	membrane	protein_coding
ENSG00000196419.8	XRCC6	53.5	0.104625012222548	511.35	cytosolic	protein_coding
ENSG00000196502.7	SULT1A1	8	0.0696166731932298	114.915	cytosolic	protein_coding
ENSG00000196504.11	PRPF40A	164.5	5.50351288056206	29.89	cytosolic	protein_coding
ENSG00000196505.6	GDAP2	2.5	0.453309156844968	5.515	cytosolic	protein_coding
ENSG00000196510.8	ANAPC7	7	0.102948746231341	67.995	cytosolic	protein_coding
ENSG00000196517.7	SLC6A9	106.5	11.2282551396943	9.485	membrane	protein_coding
ENSG00000196547.10	MAN2A2	60	3.07850179579271	19.49	membrane	protein_coding
ENSG00000196562.10	SULF2	179	5.98462052825142	29.91	membrane	protein_coding
ENSG00000196576.10	PLXNB2	542	18.1240595218191	29.905	membrane	protein_coding
ENSG00000196591.7	HDAC2	29	0.202967525195969	142.88	cytosolic	protein_coding
ENSG00000196628.9	TCF4	23	2.51916757940854	9.13	cytosolic	protein_coding
ENSG00000196642.11	RABL6	5.5	0.0617491860334568	89.07	cytosolic	protein_coding
ENSG00000196683.6	TOMM7	6.5	0.0175573653147495	370.215	cytosolic	protein_coding
ENSG00000196704.7	AMZ2	13.5	0.146238422791529	92.315	cytosolic	protein_coding
ENSG00000196712.12	NF1	15	0.983929157100689	15.245	cytosolic	protein_coding
ENSG00000196743.4	GM2A	46	2.97927461139896	15.44	membrane	protein_coding
ENSG00000196776.10	CD47	282	9.98053441868696	28.255	membrane	protein_coding
ENSG00000196781.9	TLE1	3	0.0848656294200849	35.35	cytosolic	protein_coding
ENSG00000196950.9	SLC39A10	88.5	4.32762836185819	20.45	membrane	protein_coding
ENSG00000196961.8	AP2A1	66.5	2.70875763747454	24.55	cytosolic	protein_coding
ENSG00000196998.11	WDR45	19.5	0.469709743466217	41.515	cytosolic	protein_coding
ENSG00000197006.9	METTL9	35	0.365993934957649	95.63	cytosolic	protein_coding
ENSG00000197056.5	ZMYM1	15	2.33644859813084	6.42	cytosolic	protein_coding
ENSG00000197081.8	IGF2R	420	28.387968908415	14.795	membrane	protein_coding
ENSG00000197102.6	DYNC1H1	51	0.963718820861678	52.92	cytosolic	protein_coding
ENSG00000197111.11	PCBP2	176	0.25153637273117	699.7	cytosolic	protein_coding
ENSG00000197121.10	PGAP1	100	12.9785853341986	7.705	membrane	protein_coding
ENSG00000197136.4	PCNXL3	2.5	0.200240288346015	12.485	membrane	protein_coding
ENSG00000197147.8	LRRC8B	4	0.586510263929619	6.82	membrane	protein_coding
ENSG00000197157.6	SND1	38.5	0.459235402874694	83.835	cytosolic	protein_coding
ENSG00000197217.8	ENTPD4	34.5	1.88937568455641	18.26	membrane	protein_coding
ENSG00000197226.8	TBC1D9B	8.5	0.155378850196509	54.705	cytosolic	protein_coding
ENSG00000197296.5	FITM2	2.5	0.398089171974522	6.28	membrane	protein_coding
ENSG00000197323.6	TRIM33	6.5	0.528455284552846	12.3	cytosolic	protein_coding
ENSG00000197324.4	LRP10	13	1.88679245283019	6.89	membrane	protein_coding
ENSG00000197375.8	SLC22A5	23	2.22544750846638	10.335	membrane	protein_coding
ENSG00000197451.6	HNRNPAB	18.5	0.047906982766434	386.165	cytosolic	protein_coding
ENSG00000197498.8	RPF2	7.5	0.159744408945687	46.95	cytosolic	protein_coding
ENSG00000197563.5	PIGN	14.5	0.852690385180829	17.005	membrane	protein_coding
ENSG00000197586.8	ENTPD6	35.5	0.544562049394079	65.19	membrane	protein_coding
ENSG00000197594.7	ENPP1	48	6.92141312184571	6.935	membrane	protein_coding
ENSG00000197601.8	FAR1	33	1.28705148205928	25.64	cytosolic	protein_coding
ENSG00000197721.12	CR1L	16.5	6.79012345679012	2.43	membrane	protein_coding
ENSG00000197746.9	PSAP	2447.5	11.8609159195542	206.35	membrane	protein_coding
ENSG00000197747.4	S100A10	59.5	0.306511436225015	194.12	cytosolic	protein_coding
ENSG00000197756.5	RPL37A	129	0.0243681057386889	5293.805	cytosolic	protein_coding
ENSG00000197771.8	MCMBP	5.5	0.0726072607260726	75.75	cytosolic	protein_coding
ENSG00000197822.6	OCLN	12	0.607748797163839	19.745	membrane	protein_coding
ENSG00000197858.6	GPAA1	481.5	11.8362831858407	40.68	membrane	protein_coding
ENSG00000197879.10	MYO1C	27.5	0.92670598146588	29.675	cytosolic	protein_coding
ENSG00000197930.8	ERO1L	41.5	1.89497716894977	21.9	membrane	protein_coding
ENSG00000197965.7	MPZL1	144	2.83157998230263	50.855	membrane	protein_coding
ENSG00000197977.3	ELOVL2	92.5	6.04575163398693	15.3	membrane	protein_coding
ENSG00000198015.8	MRPL42	51	0.326170376055257	156.36	cytosolic	protein_coding
ENSG00000198018.6	ENTPD7	12.5	1.36612021857923	9.15	membrane	protein_coding
