gene_id	Symbol	localization_cat	region	par_clip_enrichment
ENSG00000166503.4	HDGFRP3	cytosolic	CDS	0.412716118237591
ENSG00000166508.13	MCM7	cytosolic	CDS	0.652886754889331
ENSG00000166557.8	TMED3	membrane	CDS	1.76283868042172
ENSG00000166562.4	SEC11C	membrane	CDS	0.427069645203679
ENSG00000166582.5	CENPV	cytosolic	CDS	0.295150215925684
ENSG00000166595.7	FAM96B	cytosolic	CDS	0.217854605730523
ENSG00000166598.8	HSP90B1	membrane	CDS	11.8660830773116
ENSG00000166681.9	NGFRAP1	cytosolic	CDS	0.0651846523859831
ENSG00000166710.13	B2M	membrane	CDS	0.436776957064319
ENSG00000166747.8	AP1G1	cytosolic	CDS	0.40045766590389
ENSG00000166794.4	PPIB	membrane	CDS	1.19649771514285
ENSG00000166803.6	KIAA0101	cytosolic	CDS	0.199750959842275
ENSG00000166822.8	TMEM170A	membrane	CDS	2.56410256410256
ENSG00000166851.10	PLK1	cytosolic	CDS	2.14376981685675
ENSG00000166881.5	TMEM194A	membrane	CDS	11.912814731304
ENSG00000166887.11	VPS39	cytosolic	CDS	0.391006842619746
ENSG00000166889.13	PATL1	cytosolic	CDS	5.01499046061597
ENSG00000166908.13	PIP4K2C	cytosolic	CDS	0.284967941106625
ENSG00000166986.8	MARS	cytosolic	CDS	0.746143527833669
ENSG00000167004.8	PDIA3	membrane	CDS	2.54179516312287
ENSG00000167005.9	NUDT21	cytosolic	CDS	0.398227885907711
ENSG00000167085.7	PHB	cytosolic	CDS	0.339709417790321
ENSG00000167112.7	TRUB2	cytosolic	CDS	0.311472573109535
ENSG00000167113.6	COQ4	cytosolic	CDS	0.149091894822445
ENSG00000167114.8	SLC27A4	membrane	CDS	1.41542816702052
ENSG00000167123.14	CERCAM	membrane	CDS	0.852811118130133
ENSG00000167193.7	CRK	cytosolic	CDS	0.378845279587816
ENSG00000167258.9	CDK12	cytosolic	CDS	0.738613048830529
ENSG00000167323.5	STIM1	membrane	CDS	4.97076023391813
ENSG00000167325.10	RRM1	cytosolic	CDS	0.396012563157176
ENSG00000167397.10	VKORC1	membrane	CDS	1.528442317916
ENSG00000167461.7	RAB8A	cytosolic	CDS	0.278391877507574
ENSG00000167526.9	RPL13	cytosolic	CDS	0.0349772078752404
ENSG00000167536.9	DHRS13	membrane	CDS	0.135685210312076
ENSG00000167553.10	TUBA1C	cytosolic	CDS	0.286102284862948
ENSG00000167595.10	C19orf55	cytosolic	CDS	0.568077698369067
ENSG00000167642.8	SPINT2	membrane	CDS	0.188275840061269
ENSG00000167645.12	YIF1B	membrane	CDS	2.17582242095177
ENSG00000167658.11	EEF2	cytosolic	CDS	0.539116862847109
ENSG00000167700.4	MFSD3	membrane	CDS	0.817347789824854
ENSG00000167721.6	TSR1	cytosolic	CDS	0.286609941782356
ENSG00000167770.7	OTUB1	cytosolic	CDS	0.266282835552357
ENSG00000167774.2	NDUFA7	cytosolic	CDS	1.02674675291339
ENSG00000167775.6	CD320	membrane	CDS	0.273033888323786
ENSG00000167792.7	NDUFV1	cytosolic	CDS	0.027834108712076
ENSG00000167815.7	PRDX2	cytosolic	CDS	0.303023034547824
ENSG00000167863.7	ATP5H	cytosolic	CDS	0.0167410714285714
ENSG00000167925.11	GHDC	membrane	CDS	2.13137665967855
ENSG00000167965.13	MLST8	cytosolic	CDS	0.63476797307045
ENSG00000167972.9	ABCA3	membrane	CDS	28.7800864019749
ENSG00000167978.12	SRRM2	cytosolic	CDS	1.65767304631391
ENSG00000167986.9	DDB1	cytosolic	CDS	0.612674708022209
ENSG00000168002.7	POLR2G	cytosolic	CDS	0.0423944378497541
ENSG00000168003.12	SLC3A2	membrane	CDS	0.212128774644372
ENSG00000168014.12	C2CD3	cytosolic	CDS	1.26315789473684
ENSG00000168028.9	RPSA	cytosolic	CDS	0.00928702478810105
ENSG00000168036.12	CTNNB1	cytosolic	CDS	3.86582986129424
ENSG00000168066.16	SF1	cytosolic	CDS	0.144401514264528
ENSG00000168078.5	PBK	cytosolic	CDS	0.585578049188556
ENSG00000168090.5	COPS6	cytosolic	CDS	0.165081361528182
ENSG00000168118.7	RAB4A	cytosolic	CDS	0.0675118145675493
ENSG00000168137.11	SETD5	cytosolic	CDS	0.131118881118881
ENSG00000168175.10	MAPK1IP1L	cytosolic	CDS	0.849141824751581
ENSG00000168216.6	LMBRD1	membrane	CDS	16.1810613943809
ENSG00000168264.6	IRF2BP2	cytosolic	CDS	0.499087035909921
ENSG00000168268.6	NT5DC2	cytosolic	CDS	0.390361084002702
ENSG00000168282.4	MGAT2	membrane	CDS	0.390770375883885
ENSG00000168288.8	MMADHC	cytosolic	CDS	0.294356475842469
ENSG00000168291.8	PDHB	cytosolic	CDS	0.0980618366405168
ENSG00000168385.13	SEPT2	cytosolic	CDS	0.327547727236236
ENSG00000168389.13	MFSD2A	membrane	CDS	8.68586858685869
ENSG00000168393.8	DTYMK	cytosolic	CDS	0.034341838662042
ENSG00000168397.12	ATG4B	cytosolic	CDS	0.0664275275674239
ENSG00000168434.8	COG7	cytosolic	CDS	0.172354360565322
ENSG00000168439.12	STIP1	cytosolic	CDS	0.0980423163287897
ENSG00000168476.7	REEP4	membrane	CDS	2.22222222222222
ENSG00000168488.14	ATXN2L	cytosolic	CDS	0.533749918635683
ENSG00000168575.5	SLC20A2	membrane	CDS	0.275248782553462
ENSG00000168610.10	STAT3	cytosolic	CDS	0.245043439518824
ENSG00000168615.7	ADAM9	membrane	CDS	2.95719844357977
ENSG00000168701.14	TMEM208	membrane	CDS	0.190562613430127
ENSG00000168710.13	AHCYL1	cytosolic	CDS	0.106144592522703
ENSG00000168763.11	CNNM3	membrane	CDS	2.6605504587156
ENSG00000168781.17	PPIP5K1	cytosolic	CDS	0.385756676557863
ENSG00000168827.10	GFM1	cytosolic	CDS	0.147182506307822
ENSG00000168883.15	USP39	cytosolic	CDS	0.86587294979602
ENSG00000168904.10	LRRC28	cytosolic	CDS	20.5194805194805
ENSG00000168906.8	MAT2A	cytosolic	CDS	0.0813970697054906
ENSG00000168924.10	LETM1	cytosolic	CDS	0.273569023569024
ENSG00000168938.5	PPIC	membrane	CDS	0.23390203632361
ENSG00000168958.15	MFF	cytosolic	CDS	0.148367952522255
ENSG00000169020.5	ATP5I	cytosolic	CDS	0.00316052771782808
ENSG00000169021.4	UQCRFS1	cytosolic	CDS	0.236145655758321
ENSG00000169045.13	HNRNPH1	cytosolic	CDS	0.178000912825194
ENSG00000169105.6	CHST14	membrane	CDS	1.19096509240246
ENSG00000169169.10	CPT1C	cytosolic	CDS	0.27196083763938
ENSG00000169180.7	XPO6	cytosolic	CDS	0.389489953632148
ENSG00000169189.12	NSMCE1	cytosolic	CDS	0.36551724137931
ENSG00000169223.10	LMAN2	membrane	CDS	5.28926023648979
ENSG00000169230.5	PRELID1	cytosolic	CDS	0.351961541763241
ENSG00000169251.8	NMD3	cytosolic	CDS	0.253256150506512
ENSG00000169299.9	PGM2	cytosolic	CDS	0.242184059885513
ENSG00000169359.9	SLC33A1	membrane	CDS	3.32184268254466
ENSG00000169439.7	SDC2	membrane	CDS	0.895113732097725
ENSG00000169446.4	MMGT1	membrane	CDS	0.466954022988506
ENSG00000169490.12	TM2D2	membrane	CDS	0.411280846063455
ENSG00000169592.10	INO80E	cytosolic	CDS	0.0949462690432006
ENSG00000169679.10	BUB1	cytosolic	CDS	0.355816831683168
ENSG00000169682.13	SPNS1	membrane	CDS	21.3375796178344
ENSG00000169684.9	CHRNA5	membrane	CDS	6.12406790417262
ENSG00000169692.8	AGPAT2	membrane	CDS	5.65294834536421
ENSG00000169710.6	FASN	cytosolic	CDS	0.990913766500943
ENSG00000169727.8	GPS1	cytosolic	CDS	0.271125169453231
ENSG00000169738.3	DCXR	cytosolic	CDS	0.0463514766256125
ENSG00000169750.4	RAC3	cytosolic	CDS	0.102138090698625
ENSG00000169764.10	UGP2	cytosolic	CDS	0.29673590504451
ENSG00000169783.8	LINGO1	membrane	CDS	5.16372795969773
ENSG00000169813.12	HNRNPF	cytosolic	CDS	1.12025605852766
ENSG00000169814.8	BTD	membrane	CDS	0.92443729903537
ENSG00000169826.6	CSGALNACT2	membrane	CDS	0.303292894280763
ENSG00000169851.11	PCDH7	membrane	CDS	3.61768646717284
ENSG00000169855.15	ROBO1	membrane	CDS	16.0487144790257
ENSG00000169895.5	SYAP1	cytosolic	CDS	0.300661455201443
ENSG00000169919.12	GUSB	membrane	CDS	3.59929925147316
ENSG00000170017.8	ALCAM	membrane	CDS	6.14389652384802
ENSG00000170035.11	UBE2E3	cytosolic	CDS	0.294391835533095
ENSG00000170043.7	TRAPPC1	cytosolic	CDS	0.182030945260694
ENSG00000170088.9	TMEM192	membrane	CDS	5.625
ENSG00000170142.7	UBE2E1	cytosolic	CDS	0.883411841207911
ENSG00000170144.14	HNRNPA3	cytosolic	CDS	0.0210696351441514
ENSG00000170248.9	PDCD6IP	cytosolic	CDS	0.145365090014536
ENSG00000170266.11	GLB1	membrane	CDS	5.28527200353826
ENSG00000170275.10	CRTAP	membrane	CDS	3.59253907789308
ENSG00000170293.4	CMTM8	membrane	CDS	19.5948578106739
ENSG00000170312.11	CDK1	cytosolic	CDS	0.557223619789553
ENSG00000170348.4	TMED10	membrane	CDS	7.68646898087238
ENSG00000170425.3	ADORA2B	membrane	CDS	0.788954635108481
ENSG00000170464.5	DNAJC18	membrane	CDS	2.37711522965351
ENSG00000170471.10	RALGAPB	cytosolic	CDS	0.588031822898651
ENSG00000170515.9	PA2G4	cytosolic	CDS	0.187625543562237
ENSG00000170522.5	ELOVL6	membrane	CDS	1.14587924195681
ENSG00000170558.4	CDH2	membrane	CDS	25.9352765664448
ENSG00000170571.7	EMB	membrane	CDS	0.888681010289991
ENSG00000170606.9	HSPA4	cytosolic	CDS	0.470379712318495
ENSG00000170759.10	KIF5B	cytosolic	CDS	0.252951096121417
ENSG00000170832.8	USP32	cytosolic	CDS	0.339366515837104
ENSG00000170876.7	TMEM43	membrane	CDS	6.12589776087875
ENSG00000170881.4	RNF139	membrane	CDS	1.8161180476731
ENSG00000170892.6	TSEN34	cytosolic	CDS	0.1497146065313
ENSG00000170965.5	PLAC1	membrane	CDS	1.63560289083302
ENSG00000171004.13	HS6ST2	membrane	CDS	14.5304025121325
ENSG00000171055.10	FEZ2	cytosolic	CDS	0.288433804441881
ENSG00000171135.10	JAGN1	membrane	CDS	6.11315636504553
ENSG00000171148.9	TADA3	cytosolic	CDS	0.18154022549207
ENSG00000171155.7	C1GALT1C1	membrane	CDS	1.27321749550629
ENSG00000171204.8	TMEM126B	cytosolic	CDS	0.391436331682377
ENSG00000171208.5	NETO2	membrane	CDS	1.16348195329087
ENSG00000171241.4	SHCBP1	cytosolic	CDS	0.344308155799441
ENSG00000171246.5	NPTX1	membrane	CDS	1.28755364806867
ENSG00000171262.7	FAM98B	cytosolic	CDS	0.344234079173838
ENSG00000171298.8	GAA	membrane	CDS	23.3955510099719
ENSG00000171302.12	CANT1	membrane	CDS	0.443932916803683
ENSG00000171425.5	ZNF581	cytosolic	CDS	0.120951485015455
ENSG00000171456.12	ASXL1	cytosolic	CDS	0.080721108569891
ENSG00000171492.10	LRRC8D	membrane	CDS	2.91338582677165
ENSG00000171503.7	ETFDH	cytosolic	CDS	0.624082232011748
ENSG00000171603.12	CLSTN1	membrane	CDS	35.4211150652432
ENSG00000171634.12	BPTF	cytosolic	CDS	0.374531835205992
ENSG00000171681.8	ATF7IP	cytosolic	CDS	1.53061224489796
ENSG00000171720.5	HDAC3	cytosolic	CDS	0.122784539824899
ENSG00000171735.14	CAMTA1	cytosolic	CDS	0.0137353203763478
ENSG00000171824.9	EXOSC10	cytosolic	CDS	1.72598732325695
ENSG00000171848.9	RRM2	cytosolic	CDS	0.0433812592959841
ENSG00000171862.5	PTEN	cytosolic	CDS	1.21085594989562
ENSG00000172009.10	THOP1	cytosolic	CDS	0.345829298658182
ENSG00000172037.9	LAMB2	membrane	CDS	5.56281013319405
ENSG00000172053.10	QARS	cytosolic	CDS	0.233328186388045
ENSG00000172057.5	ORMDL3	membrane	CDS	0.999013320177602
ENSG00000172239.9	PAIP1	cytosolic	CDS	0.115750310045473
ENSG00000172269.12	DPAGT1	membrane	CDS	12.9279811097993
ENSG00000172270.14	BSG	membrane	CDS	1.00807146055547
ENSG00000172292.10	CERS6	membrane	CDS	22.537820314912
ENSG00000172301.6	COPRS	cytosolic	CDS	0.197743398860067
ENSG00000172354.5	GNB2	cytosolic	CDS	0.380133579650419
ENSG00000172500.8	FIBP	cytosolic	CDS	0.597405021935966
ENSG00000172531.10	PPP1CA	cytosolic	CDS	0.0827814569536424
ENSG00000172757.8	CFL1	cytosolic	CDS	0.013304713416473
ENSG00000172795.11	DCP2	cytosolic	CDS	1.31991051454139
ENSG00000172809.8	RPL38	cytosolic	CDS	0.0313352451563265
ENSG00000172893.11	DHCR7	membrane	CDS	5.83419808601407
ENSG00000172954.9	LCLAT1	membrane	CDS	1.41043723554302
ENSG00000173039.14	RELA	cytosolic	CDS	0.691286156085137
ENSG00000173145.7	NOC3L	cytosolic	CDS	0.848963474827246
ENSG00000173276.9	ZBTB21	cytosolic	CDS	2.05580029368576
ENSG00000173402.7	DAG1	membrane	CDS	4.06219630709427
ENSG00000173409.9	ARV1	membrane	CDS	0.132677749161008
ENSG00000173418.7	NAA20	cytosolic	CDS	0.120848439388257
ENSG00000173456.4	RNF26	membrane	CDS	0.114111829593001
ENSG00000173473.6	SMARCC1	cytosolic	CDS	0.158478605388273
ENSG00000173530.5	TNFRSF10D	membrane	CDS	0.469593801361822
ENSG00000173638.14	SLC19A1	membrane	CDS	15.3720892362807
ENSG00000173692.8	PSMD1	cytosolic	CDS	1.30768501847816
ENSG00000173812.6	EIF1	cytosolic	CDS	0.124431741181978
ENSG00000173848.14	NET1	cytosolic	CDS	0.326797385620915
ENSG00000173852.9	DPY19L1	membrane	CDS	10.7584149978696
ENSG00000173905.4	GOLIM4	membrane	CDS	2.12040893600909
ENSG00000173950.11	XXYLT1	membrane	CDS	3.88872270415794
ENSG00000174010.9	KLHL15	cytosolic	CDS	0.21304234866199
ENSG00000174100.5	MRPL45	cytosolic	CDS	0.083904349042092
ENSG00000174106.2	LEMD3	membrane	CDS	0.873839432004369
ENSG00000174227.11	PIGG	membrane	CDS	0.621301775147929
ENSG00000174231.12	PRPF8	cytosolic	CDS	4.01090342679128
ENSG00000174233.7	ADCY6	membrane	CDS	13.8935953913927
ENSG00000174371.12	EXO1	cytosolic	CDS	0.561944589649765
ENSG00000174373.11	RALGAPA1	cytosolic	CDS	1.03724658180104
ENSG00000174437.12	ATP2A2	membrane	CDS	31.2112012324981
ENSG00000174442.7	ZWILCH	cytosolic	CDS	0.157887182431463
ENSG00000174444.10	RPL4	cytosolic	CDS	0.0336254728400004
ENSG00000174460.3	ZCCHC12	cytosolic	CDS	0.5507474429583
ENSG00000174547.9	MRPL11	cytosolic	CDS	0.0604083605170956
ENSG00000174606.8	ANGEL2	cytosolic	CDS	0.119012198750372
ENSG00000174669.7	SLC29A2	membrane	CDS	3.62948960302457
ENSG00000174684.6	B3GNT1	membrane	CDS	0.493967892087014
ENSG00000174780.11	SRP72	cytosolic	CDS	0.108181203515889
ENSG00000174851.10	YIF1A	membrane	CDS	0.115473441108545
ENSG00000174891.8	RSRC1	cytosolic	CDS	0.155763239875389
ENSG00000174903.10	RAB1B	cytosolic	CDS	0.182836247286024
ENSG00000174915.7	PTDSS2	membrane	CDS	7.98258345428157
ENSG00000175063.12	UBE2C	cytosolic	CDS	0.0757392147358216
ENSG00000175066.11	GK5	cytosolic	CDS	0.62667860340197
ENSG00000175166.12	PSMD2	cytosolic	CDS	0.285714285714286
ENSG00000175198.10	PCCA	cytosolic	CDS	0.402782863419993
ENSG00000175216.10	CKAP5	cytosolic	CDS	1.91113816189897
ENSG00000175224.12	ATG13	cytosolic	CDS	0.558475689881735
ENSG00000175283.7	DOLK	membrane	CDS	1.30098452883263
ENSG00000175305.12	CCNE2	cytosolic	CDS	0.556506849315069
ENSG00000175387.11	SMAD2	cytosolic	CDS	2.04769934955432
ENSG00000175390.8	EIF3F	cytosolic	CDS	0.0394871929870745
ENSG00000175548.4	ALG10B	membrane	CDS	6.40698944302876
ENSG00000175606.6	TMEM70	cytosolic	CDS	0.315926407730905
ENSG00000175756.9	AURKAIP1	cytosolic	CDS	0.0405580791693705
ENSG00000175792.7	RUVBL1	cytosolic	CDS	0.272340425531915
ENSG00000176105.9	YES1	cytosolic	CDS	0.173528947783562
ENSG00000176142.8	TMEM39A	membrane	CDS	6.11681136543015
ENSG00000176248.7	ANAPC2	cytosolic	CDS	0.392609699769053
ENSG00000176393.6	RNPEP	cytosolic	CDS	0.463520904792806
ENSG00000176454.9	LPCAT4	membrane	CDS	4.21555845284659
ENSG00000176658.12	MYO1D	cytosolic	CDS	0.303306035790112
ENSG00000176871.4	WSB2	cytosolic	CDS	0.385802469135802
ENSG00000176890.11	TYMS	cytosolic	CDS	0.248702422145329
ENSG00000176894.5	PXMP2	cytosolic	CDS	0.0533440021337601
ENSG00000176953.6	NFATC2IP	cytosolic	CDS	0.422641509433962
ENSG00000176974.13	SHMT1	cytosolic	CDS	0.0742819412347309
ENSG00000177042.10	TMEM80	membrane	CDS	0.441100155682408
ENSG00000177054.9	ZDHHC13	membrane	CDS	6.00870827285922
ENSG00000177058.7	SLC38A9	membrane	CDS	1.33802816901408
ENSG00000177084.12	POLE	cytosolic	CDS	1.14135206321334
ENSG00000177119.11	ANO6	membrane	CDS	9.11741319904585
ENSG00000177156.6	TALDO1	cytosolic	CDS	0.196427921865338
ENSG00000177239.10	MAN1B1	membrane	CDS	0.75503355704698
ENSG00000177370.4	TIMM22	cytosolic	CDS	0.363548230731944
ENSG00000177606.5	JUN	cytosolic	CDS	0.133477934428965
ENSG00000177628.11	GBA	membrane	CDS	1.70940170940171
ENSG00000177674.11	AGTRAP	membrane	CDS	0.818713450292398
ENSG00000177697.13	CD151	membrane	CDS	1.45585020827319
ENSG00000177706.8	FAM20C	membrane	CDS	1.15
ENSG00000177728.10	KIAA0195	membrane	CDS	2.60336906584992
ENSG00000177731.11	FLII	cytosolic	CDS	0.197186801630078
ENSG00000177830.13	CHID1	membrane	CDS	1.35047711466925
ENSG00000177885.9	GRB2	cytosolic	CDS	0.171135196805476
ENSG00000177917.6	ARL6IP6	membrane	CDS	8.27144686299616
ENSG00000178035.7	IMPDH2	cytosolic	CDS	0.677574590952839
ENSG00000178053.13	MLF1	cytosolic	CDS	0.183116645303058
ENSG00000178057.10	NDUFAF3	cytosolic	CDS	0.0569178959351136
ENSG00000178202.8	KDELC2	membrane	CDS	3.3859615750428
ENSG00000178467.13	P4HTM	membrane	CDS	3.2590051457976
ENSG00000178691.6	SUZ12	cytosolic	CDS	0.254250754806928
ENSG00000178752.11	FAM132B	membrane	CDS	0.596421471172962
ENSG00000178802.13	MPI	cytosolic	CDS	0.274388956899827
ENSG00000178904.14	DPY19L3	membrane	CDS	2.92322518470928
ENSG00000178913.5	TAF7	cytosolic	CDS	0.0556452061654888
ENSG00000178921.9	PFAS	cytosolic	CDS	0.518867924528302
ENSG00000178952.4	TUFM	cytosolic	CDS	0.21274364390909
ENSG00000178982.5	EIF3K	cytosolic	CDS	0.0301559778274205
ENSG00000179091.4	CYC1	cytosolic	CDS	0.428494911622924
ENSG00000179115.6	FARSA	cytosolic	CDS	0.223309230114845
ENSG00000179152.14	TCAIM	cytosolic	CDS	0.460579788675156
ENSG00000179163.11	FUCA1	membrane	CDS	8.32780358327804
ENSG00000179218.9	CALR	membrane	CDS	5.56409322074177
ENSG00000179222.13	MAGED1	cytosolic	CDS	0.589606471959413
ENSG00000179241.8	LDLRAD3	membrane	CDS	4.30205949656751
ENSG00000179262.5	RAD23A	cytosolic	CDS	0.0972910522635371
ENSG00000179387.5	ELMOD2	membrane	CDS	6.45355850422195
ENSG00000179933.4	C14orf119	cytosolic	CDS	0.486311239193084
ENSG00000180182.6	MED14	cytosolic	CDS	2.16276477146042
ENSG00000180198.11	RCC1	cytosolic	CDS	0.28131021194605
ENSG00000180776.11	ZDHHC20	membrane	CDS	1.70068027210884
ENSG00000180817.7	PPA1	cytosolic	CDS	0.200642494545375
ENSG00000180822.7	PSMG4	cytosolic	CDS	0.260078023407022
ENSG00000181222.10	POLR2A	cytosolic	CDS	13.9816214958707
ENSG00000181291.5	TMEM132E	membrane	CDS	1.03369065849923
ENSG00000181610.8	MRPS23	cytosolic	CDS	0.0637496377861489
ENSG00000181704.7	YIPF6	membrane	CDS	2.26116449971735
ENSG00000181789.10	COPG1	cytosolic	CDS	0.729848663732961
ENSG00000182054.5	IDH2	cytosolic	CDS	0.32023648232541
ENSG00000182087.8	TMEM259	membrane	CDS	15.6242511382698
ENSG00000182095.10	TNRC18	cytosolic	CDS	5.90440487347704
ENSG00000182134.11	TDRKH	cytosolic	CDS	0.275103163686382
ENSG00000182149.16	IST1	cytosolic	CDS	0.0328299409061064
ENSG00000182180.9	MRPS16	cytosolic	CDS	0.157591566134116
ENSG00000182197.6	EXT1	membrane	CDS	1.02996254681648
ENSG00000182199.6	SHMT2	cytosolic	CDS	0.604579963817977
ENSG00000182220.9	ATP6AP2	membrane	CDS	11.6100698954661
ENSG00000182240.11	BACE2	membrane	CDS	5.09649615889076
ENSG00000182247.5	UBE2E2	cytosolic	CDS	0.606060606060606
ENSG00000182446.9	NPLOC4	cytosolic	CDS	0.377581120943953
ENSG00000182473.16	EXOC7	cytosolic	CDS	0.280755487493619
ENSG00000182518.9	FAM104B	cytosolic	CDS	0.17584201271473
ENSG00000182858.9	ALG12	membrane	CDS	12.396694214876
ENSG00000182899.10	RPL35A	cytosolic	CDS	0.00683318116851194
ENSG00000182934.7	SRPR	membrane	CDS	0.219602404068423
ENSG00000182944.13	EWSR1	cytosolic	CDS	0.161618705790987
ENSG00000182985.12	CADM1	membrane	CDS	8.57219394588803
ENSG00000183087.10	GAS6	membrane	CDS	0.597014925373134
ENSG00000183172.8	SMDT1	cytosolic	CDS	0.216900919659899
ENSG00000183207.8	RUVBL2	cytosolic	CDS	0.253482678683623
ENSG00000183255.7	PTTG1IP	membrane	CDS	0.850474683544304
ENSG00000183291.11	SEP15	membrane	CDS	0.383074611917877
ENSG00000183337.12	BCOR	cytosolic	CDS	0.122803703003968
ENSG00000183431.7	SF3A3	cytosolic	CDS	0.0217515430000816
ENSG00000183474.11	GTF2H2C	cytosolic	CDS	0.0972492358988608
ENSG00000183527.7	PSMG1	cytosolic	CDS	0.207402680280791
ENSG00000183684.6	ALYREF	cytosolic	CDS	0.0725478816018572
ENSG00000183722.7	LHFP	membrane	CDS	0.280636108512629
ENSG00000183779.5	ZNF703	cytosolic	CDS	0.124914830797184
ENSG00000183853.13	KIRREL	membrane	CDS	4.52061599602583
ENSG00000183963.14	SMTN	cytosolic	CDS	0.344176751415566
ENSG00000184164.10	CRELD2	membrane	CDS	0.269905533063428
ENSG00000184207.8	PGP	cytosolic	CDS	0.17939518195797
ENSG00000184216.7	IRAK1	cytosolic	CDS	0.171300566609566
ENSG00000184232.4	OAF	membrane	CDS	0.952045133991537
ENSG00000184368.11	MAP7D2	cytosolic	CDS	3.3434650455927
ENSG00000184432.5	COPB2	cytosolic	CDS	0.137804317868627
ENSG00000184575.7	XPOT	cytosolic	CDS	0.581088219757
ENSG00000184584.8	TMEM173	membrane	CDS	3.35660580021482
ENSG00000184613.6	NELL2	membrane	CDS	1.73236697896412
ENSG00000184634.11	MED12	cytosolic	CDS	1.38050043140638
ENSG00000184708.13	EIF4ENIF1	cytosolic	CDS	0.305291723202171
ENSG00000184785.4	SMIM10	cytosolic	CDS	1.3102480112307
ENSG00000184831.9	APOO	cytosolic	CDS	0.35552152272603
ENSG00000184840.7	TMED9	membrane	CDS	4.44520547945205
ENSG00000184916.4	JAG2	membrane	CDS	2.88035450516987
ENSG00000184992.10	BRI3BP	membrane	CDS	0.0670016750418761
ENSG00000185000.5	DGAT1	membrane	CDS	3.16970546984572
ENSG00000185009.8	AP3M1	cytosolic	CDS	2.5994052208393
ENSG00000185043.6	CIB1	cytosolic	CDS	0.163185378590078
ENSG00000185104.15	FAF1	cytosolic	CDS	1.96266666666667
ENSG00000185122.6	HSF1	cytosolic	CDS	0.181338608638312
ENSG00000185127.5	C6orf120	membrane	CDS	0.284614096768793
ENSG00000185164.10	NOMO2	membrane	CDS	1.4065639651708
ENSG00000185236.7	RAB11B	cytosolic	CDS	0.919788989584742
ENSG00000185344.9	ATP6V0A2	membrane	CDS	2.32480903354367
ENSG00000185359.8	HGS	cytosolic	CDS	0.240963855421687
ENSG00000185475.4	TMEM179B	membrane	CDS	8.13108672128613
ENSG00000185480.7	PARPBP	cytosolic	CDS	0.355871886120996
ENSG00000185551.8	NR2F2	cytosolic	CDS	0.610181311018131
ENSG00000185591.5	SP1	cytosolic	CDS	0.186540393169752
ENSG00000185608.4	MRPL40	cytosolic	CDS	0.174413534490276
ENSG00000185624.10	P4HB	membrane	CDS	3.71703907656465
ENSG00000185627.13	PSMD13	cytosolic	CDS	0.148468079362937
ENSG00000185630.14	PBX1	cytosolic	CDS	0.827886710239651
ENSG00000185721.7	DRG1	cytosolic	CDS	0.250946365531028
ENSG00000185787.10	MORF4L1	cytosolic	CDS	1.04322712120599
ENSG00000185842.10	DNAH14	cytosolic	CDS	0.545110690844365
ENSG00000185896.9	LAMP1	membrane	CDS	21.9385096404377
ENSG00000185946.11	RNPC3	cytosolic	CDS	0.543478260869565
ENSG00000186205.8	MARC1	membrane	CDS	0.731285733280149
ENSG00000186283.9	TOR3A	membrane	CDS	3.52123795989263
ENSG00000186298.7	PPP1CC	cytosolic	CDS	0.126894262915152
ENSG00000186468.8	RPS23	cytosolic	CDS	0.0184758794881456
ENSG00000186501.10	TMEM222	membrane	CDS	0.0977636563607479
ENSG00000186575.13	NF2	cytosolic	CDS	0.167879127028539
ENSG00000186591.7	UBE2H	cytosolic	CDS	0.155107467316641
ENSG00000186866.12	POFUT2	membrane	CDS	1.64374371016437
ENSG00000187109.9	NAP1L1	cytosolic	CDS	0.272900670024943
ENSG00000187164.13	KIAA1598	cytosolic	CDS	0.144675925925926
ENSG00000187325.4	TAF9B	cytosolic	CDS	4.85993208828523
ENSG00000187498.10	COL4A1	membrane	CDS	16.4454443194601
ENSG00000187735.8	TCEA1	cytosolic	CDS	0.154102992166431
ENSG00000187736.8	NHEJ1	cytosolic	CDS	0.475285171102662
ENSG00000187742.10	SECISBP2	cytosolic	CDS	2.10800568450971
ENSG00000187840.4	EIF4EBP1	cytosolic	CDS	0.488801098128494
ENSG00000187955.7	COL14A1	membrane	CDS	12.880942706217
ENSG00000188021.7	UBQLN2	cytosolic	CDS	0.236518448438978
ENSG00000188157.9	AGRN	membrane	CDS	36.7275456592444
ENSG00000188211.4	NCR3LG1	membrane	CDS	8.59528487229863
ENSG00000188229.5	TUBB4B	cytosolic	CDS	0.353518821603928
